action,arm,estimated_count,estimated_mean_reward,execution_count,execution_mean_reward,mean_reward,pull_count,reward_sum,service_id,source_plane,target_plane
move,"[""move"", 2, 0, 3]",7.0,2.1198001670456414,7.0,0.7420010390333979,1.4309006030395195,14.0,20.032608442553272,2,0,3
move,"[""move"", 2, 0, 4]",5.0,1.699188390947055,5.0,0.740074663427519,1.219631527187287,10.0,12.196315271872871,2,0,4
move,"[""move"", 2, 0, 5]",5.0,1.6510137936085332,5.0,0.7283369731185416,1.1896753833635376,10.0,11.896753833635376,2,0,5
move,"[""move"", 2, 0, 6]",4.0,1.5221843639288157,4.0,0.7391952538023284,1.130689808865572,8.0,9.045518470924575,2,0,6
move,"[""move"", 2, 0, 7]",6.0,1.7924611777373556,6.0,0.7526117617529394,1.2725364697451471,12.0,15.270437636941764,2,0,7
move,"[""move"", 2, 0, 8]",8.0,2.1098719015755334,8.0,0.742465798583556,1.4261688500795446,16.0,22.818701601272714,2,0,8
move,"[""move"", 2, 0, 9]",6.0,1.8951352478200298,6.0,0.7470023839352077,1.3210688158776187,12.0,15.852825790531424,2,0,9
move,"[""move"", 2, 1, 0]",7.0,2.1492825424775024,7.0,0.7444062759164057,1.446844409196954,14.0,20.255821728757354,2,1,0
move,"[""move"", 2, 1, 2]",5.0,1.8753310392512983,5.0,0.7409522995142549,1.3081416693827765,10.0,13.081416693827766,2,1,2
move,"[""move"", 2, 1, 3]",6.0,1.9175143879767607,6.0,0.7555279111206442,1.3365211495487024,12.0,16.038253794584428,2,1,3
move,"[""move"", 2, 1, 4]",5.0,1.8656528750545587,5.0,0.7320845608056239,1.2988687179300913,10.0,12.988687179300912,2,1,4
move,"[""move"", 2, 1, 5]",7.0,2.0736727745191414,7.0,0.7453121556745546,1.4094924650968481,14.0,19.732894511355873,2,1,5
move,"[""move"", 2, 1, 6]",7.0,1.9913297585028225,7.0,0.7408371071286748,1.366083432815749,14.0,19.125168059420485,2,1,6
move,"[""move"", 2, 1, 7]",5.0,1.7063030297319437,5.0,0.7666531995568274,1.2364781146443857,10.0,12.364781146443857,2,1,7
move,"[""move"", 2, 1, 8]",6.0,1.7819385380382193,6.0,0.7505506117267924,1.2662445748825057,12.0,15.19493489859007,2,1,8
move,"[""move"", 2, 1, 9]",6.0,1.840201419979907,6.0,0.7442936786792785,1.2922475493295928,12.0,15.506970591955113,2,1,9
move,"[""move"", 2, 2, 0]",6.0,1.8982014530989595,6.0,0.7428594496161921,1.320530451357576,12.0,15.846365416290912,2,2,0
move,"[""move"", 2, 2, 1]",6.0,1.8395481103664733,6.0,0.7553098668651467,1.2974289886158104,12.0,15.569147863389723,2,2,1
move,"[""move"", 2, 2, 3]",6.0,1.956689027703712,6.0,0.7558897044962615,1.3562893660999864,12.0,16.275472393199838,2,2,3
move,"[""move"", 2, 2, 4]",6.0,1.85037174213984,6.0,0.7522358015436129,1.3013037718417262,12.0,15.615645262100715,2,2,4
