chain_length,cycle,destination_node,epoch,failed_stage,failure_reason,feasible,request_id,reward,slot_mod,source_node,start_time_s,template_id,total_delay_s,total_energy_j
5,1,15,14,,,True,63,-7.2864852016923125,13,4,139.8172712886677,5,16.78397839639942,954.8230718875747
10,1,6,15,,,True,70,-18.076631247151,14,9,142.87062898231895,12,42.42544461511707,1844.0890018402808
5,1,1,15,,,True,67,-7.983700717379328,14,4,143.53898327417815,2,19.211451527617584,498.53351055382376
5,1,5,15,,,True,66,-8.118960984608647,14,3,146.93388743402315,1,18.935145388828772,908.171381795229
5,1,23,15,,,True,69,-8.140290413972663,14,18,147.32500644936235,7,18.943147231288947,938.3858690951377
10,1,6,15,,,True,71,-19.903743049831355,14,11,147.677213739191,12,46.59602076346596,2108.891240741621
5,1,8,15,,,True,68,-7.173721433665748,14,4,148.92168235087493,4,16.572880611780306,907.6153149227084
15,1,14,16,,,True,72,-26.906722453795307,15,3,153.9154740038023,14,62.97307739474775,2862.4858264936806
5,1,11,17,,,True,74,-8.177196314718655,16,3,162.0164562793698,4,18.99691036027292,964.053617682478
10,1,15,17,,,True,77,-18.378283366441778,16,1,162.4140196299928,9,43.07106986589443,1916.4257001400076
10,1,3,17,,,True,78,-16.843740190858615,16,15,163.75580058436714,10,39.53659211585119,1715.1722408635626
10,1,1,17,,,True,76,-18.10366838852282,16,3,163.94691406805606,9,42.54924001373692,1806.6206383800877
5,1,3,17,,,True,75,-7.49798142710611,16,12,165.89267763083734,8,17.564922788950753,786.6871858763462
5,1,6,17,,,True,73,-5.97954379018407,16,1,167.58875405979717,2,14.295292462477619,435.71134198836927
15,1,8,17,,,True,79,-26.478507956730326,16,15,169.7976814497089,13,62.43977869188072,2504.3274666300626
5,1,3,18,,,True,84,-6.907514682294478,17,12,170.01789908795604,8,16.126270664739252,761.677360664628
5,1,3,18,,,True,83,-7.77203436584685,17,11,173.42360020253912,8,18.127965825102933,868.0800596761272
5,1,4,18,,,True,81,-8.845850306555771,17,3,173.9347066861941,1,20.611824588335537,1001.8674520359273
5,1,3,18,,,True,82,-11.259205826446454,17,11,177.3130169377461,3,26.644216365881846,1002.5321334895253
5,1,4,18,,,True,80,-9.160878987377036,17,1,179.49021987401434,1,21.443697675358294,972.3331953895315
10,1,1,19,,,True,88,-18.395376679665517,18,35,182.54048517432005,11,42.83588253485567,2101.7061095387476
10,1,1,19,,,True,89,-19.22630037070055,18,6,184.68193192479166,12,45.05793805309946,2005.208582434605
10,1,16,19,,,True,87,-16.3413718985287,18,1,186.81393554923812,9,38.30527320735143,1698.771025980207
5,1,12,19,,,True,86,-9.577251960340257,18,3,188.57210819217983,4,22.30576530609264,1091.5763965053388
5,1,1,19,,,True,85,-5.892919074044834,18,3,188.74359051044578,2,13.990608594845554,494.4593935110199
5,1,14,20,,,True,91,-9.236622768742524,19,9,191.9641562627797,3,21.599063668094885,994.9955025076188
5,1,15,20,,,True,92,-7.925009388233132,19,4,193.49185263073875,5,18.28759832199958,1016.6167657221655
10,1,3,20,,,True,93,-17.766321027031555,19,15,198.1593328695551,10,41.77956346100143,1757.492737718305
5,1,3,20,,,True,90,-8.324595302597126,19,9,198.60024913331375,1,19.461970352313358,899.6786027863051
5,1,23,21,,,True,95,-12.255313252138885,20,18,205.46824938361866,7,28.741745256000087,1264.3585828980831
10,1,17,21,,,True,96,-13.962294334185543,20,1,206.77680111733838,9,32.64115535623196,1509.7203194879285
10,1,1,21,,,True,97,-17.217301426442297,20,36,207.1758059955435,11,40.09247489129635,1967.185783206265
5,1,4,21,,,True,94,-7.764808710764435,20,9,209.06637064597757,1,18.21448661035589,798.3567777034652
5,1,9,22,,,True,99,-8.066537118612947,21,3,210.80322503638644,4,18.712468468146255,969.2495522574084
10,1,6,22,,,True,101,-19.191661129196014,21,3,212.53774496590455,10,44.81315566579866,2110.664771460913
5,1,14,22,,,True,100,-8.367831864072768,21,3,214.03280563543632,5,19.441021374618117,985.7055237092018
10,1,8,22,,,True,103,-14.73982108922967,21,35,215.2467686156119,11,34.321255309238694,1685.5316092236549
10,1,1,22,,,True,102,-18.198728508544225,21,14,215.82350931297137,10,42.61466858456103,1921.4351245330204
5,1,6,22,,,True,98,-6.816331979483387,21,3,218.26487827371375,1,15.91029579380043,753.689436605357
10,1,1,23,,,True,107,-16.122684874136095,22,36,221.8947490660833,11,37.40121510215937,1936.9980554539063
15,1,9,23,,,True,108,-23.364120870890776,22,15,223.99210021773013,13,55.06460497611312,2230.4648007425485
5,1,3,23,,,True,104,-10.617029314330274,22,8,226.9426663457586,3,24.935384477032756,1071.459205861951
5,1,14,23,,,True,105,-9.203313100395292,22,3,227.2885467700767,5,21.409957838441414,1065.5499416978766
10,1,1,23,,,True,106,-19.617580210288736,22,35,229.8197318612333,11,45.725945650575596,2212.0032500974944
15,1,16,24,,,True,111,-23.111437686828342,23,1,230.6954025171869,14,54.25922235140763,2346.2479104421454
15,1,1,24,,,True,110,-25.494235447431144,23,16,237.12437239046588,13,60.384178983098735,2234.273090319415
5,1,3,24,,,True,109,-7.8358338846729305,23,15,237.81635666757046,6,18.09367543030237,997.2728542533047
5,1,3,25,,,True,113,-7.725371857032823,24,16,241.37066586125877,6,17.83076265913411,988.4446556319662
5,1,3,25,,,True,114,-7.60483185862263,24,39,241.4490072870082,8,17.706199621193633,870.5866835752926
5,1,4,25,,,True,112,-12.629806377778666,24,1,246.91071047770706,1,29.96952946773959,1069.990984471383
15,1,1,25,,,True,115,-23.314820339823093,24,3,247.7305602238243,14,54.292552134233034,2662.999143549801
10,1,16,26,,,True,117,-19.443862609282313,25,3,252.85477064276427,9,45.1867899044251,2281.9110791871262
10,1,16,26,,,True,119,-18.882253437278884,25,35,255.17537719718453,11,43.80410578049944,2267.6852084651796
10,1,3,26,,,True,118,-17.743576867828704,25,14,257.7144141857249,10,41.557326073220224,1867.7440642343554
5,1,11,26,,,True,116,-7.147896568021103,25,4,258.3078837161184,4,16.62539467400427,829.5644973656581
15,1,1,26,,,True,120,-21.54151062632174,25,15,258.7738205766211,13,50.30160992645443,2368.1110928999437
5,1,1,27,,,True,121,-5.657160625014141,26,3,260.9818032354688,2,13.463922525686996,452.6526912322369
15,1,15,27,,,True,123,-24.755925244085024,26,3,263.63880992129805,14,57.859816750090886,2686.6642400811097
15,1,14,27,,,True,124,-26.442696154497114,26,1,267.87411834284615,14,61.67596031744722,2953.853379197042
5,1,3,27,,,True,122,-7.955060595791449,26,4,269.910681076163,5,18.422864529196943,976.5246401877863
5,1,24,28,,,True,127,-11.126334682644803,27,36,273.9911978831567,7,25.650908503767084,1443.2854685632797
5,1,5,28,,,True,125,-9.856782297901757,27,9,274.663898436466,1,23.25607294259447,923.9218681066142
15,1,1,28,,,True,128,-24.923885395704275,27,3,276.1657188926698,14,58.121223424414325,2792.3267098975716
5,1,3,28,,,True,126,-11.143831076208343,27,9,276.536887800845,3,26.336373204805,1015.4696571439031
5,1,1,29,,,True,129,-12.512676262051281,28,11,282.50444508808977,3,29.69932112086059,1054.913022845074
10,1,1,29,,,True,132,-18.21625848409084,28,18,285.4143692105764,11,42.36855597365468,2114.726824381609
5,1,1,29,,,True,130,-9.520012996855755,28,4,285.46093310738763,5,21.892555022029683,1271.6516467398026
10,1,16,29,,,True,131,-19.510687834507223,28,36,289.2397953133625,11,45.160398436375885,2410.8807665947816
15,1,16,30,,,True,137,-26.222992345189038,29,1,290.1484919101649,14,61.215369240822326,2894.7410814335085
5,1,14,30,,,True,134,-13.682132725901706,29,9,291.53192827243134,3,32.37879895579641,1217.6885726385672
10,1,1,30,,,True,135,-14.040061243239577,29,3,292.5162919939548,9,32.47676980416833,1748.922202620411
5,1,5,30,,,True,133,-10.954898663370537,29,11,297.0900158292332,1,25.58441497357643,1201.8877898999397
10,1,1,30,,,True,136,-23.4709783201562,29,11,299.4593635702219,12,54.90958052960946,2511.910180520693
5,1,11,31,,,True,138,-8.197516837579263,30,4,302.8582313114292,4,18.99743709048539,997.570002308511
15,1,1,31,,,True,141,-22.988985732022158,30,15,306.11152640036875,13,53.573027050201404,2599.6248532359946
5,1,15,31,,,True,139,-8.674373371505176,30,5,307.4518815159366,5,20.12438095065636,1041.0349854043861
10,1,6,31,,,True,140,-20.15084111527481,30,12,308.9057582984182,12,46.822440712001196,2369.7747174572237
10,1,16,32,,,True,146,-19.0126421855669,31,14,310.0862941267499,9,44.76347412278557,1845.4208940877866
10,1,8,32,,,True,148,-16.565194809171267,31,36,314.2960017951327,11,38.380170349643265,2021.8777821899316
5,1,12,32,,,True,143,-7.259067779426206,31,5,315.23208988437165,4,16.762307876028785,923.5743816911526
5,1,1,32,,,True,145,-8.445600530388868,31,16,315.78834307038034,6,19.516375943122796,1065.0835885662486
5,1,1,32,,,True,144,-8.63784317869994,31,4,316.31968795591513,5,19.821424906946106,1182.122026535829
5,1,12,32,,,True,142,-7.768341780825872,31,4,318.33810875522033,4,17.928971830281,994.5884145224522
10,1,15,32,,,True,147,-19.306544773326692,31,1,319.2718148770067,9,45.39748120056993,1912.5871551645307
10,1,1,33,,,True,150,-17.627385251199037,32,15,326.14598922011663,9,41.4625237653467,1737.2929084339214
5,1,7,33,,,True,149,-9.287513978642082,32,18,327.02337416294534,7,21.713339513778408,1003.6302885511982
10,1,1,33,,,True,151,-25.329014883584406,32,6,327.20625766050006,12,58.901253711422896,2947.5223316920824
15,1,1,33,,,True,152,-24.66377453480213,32,3,328.7962933372003,14,57.78507719086025,2582.9060974300464
10,1,7,34,,,True,157,-18.059248747976266,33,1,333.35635978802384,10,42.19576431547728,1968.2383696422548
5,1,4,34,,,True,153,-7.374634786589157,33,1,334.601306772425,6,16.98037075659505,970.8108065852269
10,1,16,34,,,True,156,-19.63229009578775,33,15,335.5316860708164,9,46.33820063352795,1828.3497372942807
5,1,4,34,,,True,155,-7.396551337814275,33,12,335.563355204736,8,17.032874176743178,972.3361118616732
15,1,14,34,,,True,159,-27.782691859349004,33,1,338.24713643285696,14,64.98328762511755,2982.29468216997
15,1,8,34,,,True,158,-23.0351382138493,33,16,338.3954452604251,13,53.75789573348169,2553.299867427706
5,1,22,34,,,True,154,-10.007356142967744,33,36,338.79485355762483,7,23.5316396043699,991.1671686996369
10,1,1,35,,,True,163,-15.512932164681159,34,3,341.58899817615315,10,36.07608004420945,1804.1669116622998
5,1,3,35,,,True,162,-6.780170140712595,34,29,342.6307141604626,8,15.82011669540725,753.5391042494919
5,1,11,35,,,True,161,-6.713481146230326,34,4,343.1030708233592,4,15.575482878065202,805.4799916737419
5,1,6,35,,,True,160,-4.961473023832131,34,1,346.83998518976244,2,11.64011677175148,509.0438585525645
10,1,7,35,,,True,164,-15.129241361929273,34,1,346.93411259706073,10,35.261692925265095,1707.606986372057
5,1,1,36,,,True,166,-8.98320144538127,35,9,353.26796680149323,3,21.078573815316076,919.6198654247336
10,1,17,36,,,True,168,-18.511014586231887,35,15,355.64724554448827,9,43.328514050387014,1966.014943461801
10,1,3,36,,,True,169,-22.00239863785372,35,9,357.21672887042496,12,51.2415171446238,2509.652966673667
5,1,14,36,,,True,165,-10.66679103387507,35,9,358.93535195977785,3,25.212502127984123,969.6503044690334
5,1,23,36,,,True,167,-7.890909391203731,35,35,359.5084439739625,7,18.334465341287512,928.538757814543
5,1,6,37,,,True,170,-4.164095770620956,36,3,364.8222132465703,2,9.812848402870713,398.2606824544512
5,1,3,37,,,True,171,-6.71435313536269,36,15,366.58788967680084,6,15.79353951521523,661.5622154609953
10,1,6,37,,,True,172,-21.279002210288684,36,9,368.6289324933177,12,49.86818186578853,2219.5491066221207
10,1,6,37,,,True,173,-21.16696917880482,36,9,368.7172514577384,12,49.593852941180785,2215.7133372208414
15,1,1,38,,,True,174,-23.75808091448665,37,3,379.3925466025769,14,55.86421616284582,2353.9907489138727
15,1,3,39,,,True,179,-23.438069094055557,38,1,381.40781822521416,14,54.54863214023641,2697.693729934988
5,1,15,39,,,True,175,-9.822721996479233,38,11,381.70673891366965,3,23.04629506479273,1007.0066176035682
5,1,1,39,,,True,176,-7.919274467197978,38,3,383.68113789919227,5,18.211064943259373,1058.0808164903806
10,1,1,39,,,True,177,-14.89971828597187,38,3,387.82876448948696,9,34.62296857267745,1750.8847615014822
10,1,15,39,,,True,178,-17.192672276834916,38,1,388.06301417339415,9,40.21344345200475,1845.4914933883565
5,1,14,40,,,True,182,-8.65742814373698,39,3,391.75462155805394,5,20.089723396972715,1035.8979749131565
5,1,22,40,,,True,183,-7.66220926592599,39,35,393.77347196541774,7,17.864475492378347,860.6984482910862
5,1,8,40,,,True,181,-6.429404752921987,39,4,394.64534755902787,4,14.842501199321134,820.6737886558884
5,1,3,40,,,True,180,-7.23260521602976,39,1,398.5448119786089,1,16.645968369890454,957.0297801226295
5,1,3,41,,,True,186,-11.7254485471654,40,9,401.3427027042595,3,27.741808173007087,1047.8754632709413
10,1,7,41,,,True,193,-14.023250760273207,40,1,403.7459553308269,10,32.902188132185415,1437.2925123317334
5,1,4,41,,,True,190,-7.255753810499889,40,11,404.6276240746528,8,16.949515721174294,793.245870050284
5,1,3,41,,,True,189,-7.06334032145782,40,12,405.3759883602271,8,16.448849377403178,806.3342841609144
5,1,3,41,,,True,191,-6.937188367564523,40,29,405.68977669447054,8,16.188182754792763,769.8587760790284
5,1,6,41,,,True,185,-4.961786484298239,40,4,405.84832083272556,2,11.708441569127274,464.01642774554784
10,1,8,41,,,True,194,-18.041195304241977,40,35,405.9383508406054,11,41.95526121785997,2098.484695163314
10,1,6,41,,,True,192,-16.219081692502137,40,3,406.8185069846862,10,38.1601292289875,1591.716668178563
5,1,23,41,,,True,188,-7.589181384735129,40,36,407.113138736816,7,17.79587228277711,784.7207860404744
5,1,5,41,,,True,184,-7.098850406026604,40,1,408.0323249496797,1,16.430058583084588,878.0449546546148
5,1,11,41,,,True,187,-6.251133505704076,40,3,408.45659692598485,4,14.481629165684978,764.1363990501403
10,1,1,42,,,True,196,-16.156058694444585,41,7,411.07401954717477,10,37.67003826128757,1813.4056498825917
5,1,4,42,,,True,195,-7.471272153534107,41,3,419.4067979174348,1,17.14186372718126,1024.211104436004
10,1,4,43,,,True,201,-17.993567252255804,42,7,420.2500392816064,10,42.33148872045092,1768.286273459059
15,1,1,43,,,True,203,-22.083339209802958,42,16,420.5559124951342,13,51.57726663357198,2420.720927290271
5,1,3,43,,,True,199,-7.363080473703276,42,11,420.5936580326712,8,17.15185839863898,837.2285237461402
5,1,11,43,,,True,197,-6.520162599252823,42,3,421.8071889317443,4,15.052590514959206,831.8773221152338
10,1,3,43,,,True,200,-16.959901812892312,42,14,422.57764732589567,10,39.85165314999023,1698.7342548270324
15,1,15,43,,,True,205,-24.39457611944571,42,1,422.99276488164674,14,56.87460414655584,2741.224101372286
10,1,6,43,,,True,202,-19.054513862531078,42,5,423.06449211183667,12,44.65331842302959,1988.6441555320714
15,1,14,43,,,True,204,-24.056720448464016,42,1,423.93078245726866,14,55.97573939716659,2777.3744826622974
5,1,22,43,,,True,198,-9.971770808226095,42,1,429.27647451034886,7,23.340873547531885,1059.0356486889032
10,1,12,44,,,True,208,-20.14842001632819,43,6,432.72973554407247,12,46.454842849148804,2610.804794447774
5,1,5,44,,,True,206,-9.036222350628522,43,36,436.73218018764084,7,21.036999186878347,1035.7044597953047
10,1,1,44,,,True,207,-18.853118861840777,43,7,437.180667966919,9,44.419228325718905,1809.0458859220246
10,1,17,45,,,True,209,-19.501340343225134,44,1,440.7963329091198,9,46.02623859290338,1818.0748434396307
10,1,7,45,,,True,210,-16.627435181428254,44,36,448.15317416099504,11,38.64370646777371,1949.9209905312791
10,1,7,45,,,True,212,-18.94272328378684,44,35,448.86688168149107,11,44.0046893544357,2234.745903354269
10,1,9,45,,,True,211,-19.50148713749491,44,18,449.923283720246,11,46.00360286460591,1833.40998608757
5,1,7,46,,,True,214,-11.255228100535106,45,11,451.6460776828892,3,26.29661902334476,1227.634151995336
5,1,3,46,,,True,213,-8.16467351587796,45,1,454.98202916416494,1,18.871199281374118,1026.989672213855
10,1,15,46,,,True,216,-19.344608391958058,45,1,455.97803707317786,9,45.47039687269921,1927.4160714639524
15,1,9,46,,,True,217,-23.71392186179851,45,14,457.3996226598171,13,55.33884744093274,2630.638142375689
5,1,11,46,,,True,215,-10.45784692609355,45,4,457.87373627828106,4,24.534921510210324,1073.1305366823647
5,1,7,47,,,True,218,-11.022377871427734,46,9,461.099270562965,3,26.13793159568229,945.3420552580294
15,1,9,47,,,True,221,-23.799785424235875,46,15,461.59023784387114,13,55.4859871780269,2675.6509217085236
15,1,15,47,,,True,223,-23.507596906027565,46,1,462.82213898855736,14,55.15329752889585,2410.463157448709
10,1,1,47,,,True,220,-16.89926881686851,46,3,463.07208190839765,9,39.78241702913226,1643.8366753593423
5,1,3,47,,,True,219,-8.147932080112064,46,15,466.3399651678547,6,19.302568986703022,711.5074757180888
15,1,7,47,,,True,222,-21.875540708008106,46,3,467.5869225181097,14,51.10262655267917,2390.816811560732
10,1,16,48,,,True,224,-17.509774211938126,47,3,470.3255149451914,9,41.15366351884495,1747.1813406669035
15,1,9,48,,,True,226,-23.287712197303023,47,15,470.8473843501457,13,54.20113879222231,2678.761134023491
15,1,7,48,,,True,227,-25.30449013884907,47,3,473.4017930266891,14,59.78029675653056,2320.619060394736
10,1,9,48,,,True,225,-17.303655138229015,47,1,476.33599407588963,11,40.41659278477823,1895.0300405295352
5,1,3,49,,,True,229,-7.457125345707896,48,12,484.8529744304316,8,17.431118812838122,807.7963676210778
5,1,1,49,,,True,228,-11.589679044685049,48,9,484.90869171540163,3,27.195162764446593,1186.0232315106841
15,1,7,49,,,True,231,-22.735672109752613,48,1,485.7401547722297,14,53.19914436816333,2426.690604145468
15,1,7,49,,,True,230,-21.983934083343343,48,3,487.28156146286204,14,51.10324891320619,2571.0575301014433
10,1,16,50,,,True,235,-19.15749136672145,49,7,490.34310472980764,9,45.328796768358586,1709.9544322966951
10,1,8,50,,,True,236,-16.563774233229207,49,14,493.6981353145954,11,38.8795174388261,1686.6120961646143
5,1,1,50,,,True,234,-9.877081644683836,49,16,494.56049585355646,6,23.076563328744726,1077.4271886432416
5,1,3,50,,,True,232,-14.472422642303433,49,8,498.9218095544135,1,34.60675400381996,1049.5350679590822
5,1,15,50,,,True,233,-9.705877865679886,49,11,499.79739998805667,3,22.741454351915422,1015.4935415228616
5,1,1,51,,,True,238,-7.32615034411627,50,16,500.493214638287,6,17.16700686001934,765.5793335142214
10,1,1,51,,,True,240,-15.74551598308745,50,3,501.65695883550177,9,36.91323320808806,1633.7044997537123
15,1,5,51,,,True,242,-23.6068722044769,50,3,503.2923942491766,14,55.41009843125062,2404.7213866277516
5,1,4,51,,,True,239,-7.71493677471468,50,11,505.1156916589588,8,18.14191283500554,763.6194011874378
5,1,11,51,,,True,237,-10.86311183878362,50,3,505.7560513641243,4,25.24134330156363,1277.624196930279
10,1,9,51,,,True,241,-17.866312657126404,50,18,507.51373929435465,11,41.80292621368699,1908.5702860860129
10,1,6,52,,,True,246,-15.067994906437434,51,4,511.3149054095757,10,35.3671948900473,1535.1949173641876
15,1,3,52,,,True,250,-21.978316396745793,51,7,511.9212766393515,13,51.557923167182935,2258.5785497876964
10,1,9,52,,,True,247,-18.345176874042355,51,1,512.9816726159268,11,42.89304949158043,1979.9284623503054
5,1,6,52,,,True,245,-11.550469480691365,51,14,515.4459734107858,7,27.31704318463926,1039.4203447261036
15,1,3,52,,,True,249,-23.97713812130407,51,8,517.027675862786,13,56.454694120617546,2325.4341217617525
10,1,15,52,,,True,248,-19.278031537354774,51,3,517.7634398895225,12,45.13420471308336,2040.5827535357125
5,1,5,52,,,True,244,-9.958305649432464,51,3,519.0757563008259,5,23.363896878232822,1021.2448302322259
5,1,3,52,,,True,243,-14.625075292839298,51,9,519.3699073288496,1,34.538318664100416,1349.5797119985527
5,1,22,53,,,True,252,-11.336951655838902,52,18,520.2373207074071,7,26.99186255790346,900.344387795861
10,1,8,53,,,True,254,-20.01594766109465,52,18,525.6327347026096,11,46.89672899064067,2095.426774730637
5,1,3,53,,,True,253,-8.315150871225566,52,29,526.4424204584691,8,19.618892598147795,779.3230532774115
5,1,4,53,,,True,251,-4.676991559565105,52,3,527.0499936249647,2,11.036543267133766,437.29042118599614
10,1,3,53,,,True,255,-19.501013570507624,52,4,528.0337789260766,12,45.49160875430255,2173.9501146443395
5,1,3,54,,,True,260,-9.385890315930688,53,11,531.2825765795094,8,22.27864677544801,790.7193429191385
5,1,6,54,,,True,256,-5.4800828237210135,53,3,531.5324090256859,2,13.055515593677569,429.7943104166427
5,1,7,54,,,True,259,-9.021550530304935,53,35,531.5506226471442,7,21.33905160170127,809.8831493740429
5,1,6,54,,,True,258,-8.350425254016985,53,4,535.2106484493065,5,19.512017486062064,909.3637659869312
