action,arm_key,cross_orbit_transfer,epoch,estimated_reward,execution_feedback_reward,expected_saving,migration_cost,migration_delay_s,migration_energy_j,migration_route_mode,selected_source_node,service_id,source_node,source_plane,target_node,target_plane
move,"['move', 29, 3, 2]",True,90,2.379299173180849,0.0,2.5500000000000003,0.17070082681915127,0.17134548052536047,0.20093302677427935,min_cost_max_flow,62,29,62,3,44,2
move,"['move', 29, 0, 5]",True,100,1.309082610759957,0.0,2.0250000000000004,0.7159173892400436,1.5335143094964678,0.7826510808564402,min_cost_max_flow,12,29,12,0,91,5
move,"['move', 29, 1, 4]",True,100,1.6949906438785212,0.0,2.0250000000000004,0.3300093561214792,0.5689408424092335,0.6515739414053368,min_cost_max_flow,33,29,33,1,76,4
move,"['move', 29, 2, 4]",True,100,1.763706272414899,0.0,2.0250000000000004,0.2612937275851012,0.39739140471533574,0.49181817670730044,min_cost_max_flow,44,29,44,2,77,4
move,"['move', 29, 3, 4]",True,100,1.692098875100875,0.0,2.0250000000000004,0.3329011248991254,0.5762775410667018,0.5800561325033907,min_cost_max_flow,71,29,71,3,79,4
add,"['add', 9, None, 0]",False,110,2.8687367890334365,0.0,3.3000000000000003,0.43126321096656384,0.7568589074256806,0.11907520647838571,min_cost_max_flow,13,9,,,12,0
add,"['add', 9, None, 1]",True,110,2.9846596299657153,0.0,3.3000000000000003,0.31534037003428483,0.46617270601063865,0.7051412627080041,min_cost_max_flow,180,9,,,33,1
add,"['add', 9, None, 2]",True,110,2.919262618513434,0.0,3.3000000000000003,0.38073738148656633,0.6288905951853394,1.2215675667100014,min_cost_max_flow,168,9,,,44,2
move,"['move', 9, 0, 1]",True,110,1.5879460248279351,0.0,2.475,0.9308376928387315,1.9535690133084245,1.6031410715951953,min_cost_max_flow,13,9,13,0,24,1
move,"['move', 29, 4, 0]",True,120,1.3594317824445417,0.0,1.8000000000000003,0.44056821755545866,0.8453820624165473,0.6221963264951911,min_cost_max_flow,75,29,75,4,2,0
move,"['move', 29, 4, 1]",True,120,1.4665339675606293,0.0,1.8000000000000003,0.333466032439371,0.5771495487349512,0.9402302540799148,min_cost_max_flow,76,29,76,4,25,1
move,"['move', 29, 4, 2]",True,120,1.4086729315305475,0.0,1.8000000000000003,0.39132706846945275,0.7220215291947625,0.7939699976753031,min_cost_max_flow,77,29,77,4,47,2
move,"['move', 29, 4, 3]",True,120,1.4729900375951694,0.0,1.8000000000000003,0.32700996240483077,0.5616196094717907,0.5334063719531953,min_cost_max_flow,79,29,79,4,55,3
move,"['move', 14, 0, 1]",True,130,1.4498676751303319,0.0,1.875,0.425132324869668,0.8391511424581495,1.114362244201623,min_cost_max_flow,1,14,1,0,27,1
move,"['move', 14, 0, 2]",True,130,1.6336374385667372,0.0,1.875,0.2413625614332628,0.38076659280045533,0.42112295532234,min_cost_max_flow,3,14,3,0,37,2
move,"['move', 14, 1, 0]",True,130,1.6138941822776984,0.0,1.875,0.2611058177223017,0.42989728185489184,0.5727574007627868,min_cost_max_flow,23,14,23,1,1,0
move,"['move', 14, 1, 2]",True,130,1.5545569212162045,0.0,1.875,0.32044307878379563,0.5779664099395632,0.7554404468051598,min_cost_max_flow,27,14,27,1,38,2
move,"['move', 29, 0, 6]",True,140,1.95111865173258,0.0,2.4000000000000004,0.44888134826742043,0.8661215702338723,0.6510756348815062,min_cost_max_flow,2,29,2,0,111,6
move,"['move', 29, 1, 5]",True,140,2.0094398969205907,0.0,2.4000000000000004,0.39056010307940964,0.7194889046252229,1.204110727296556,min_cost_max_flow,25,29,25,1,93,5
move,"['move', 29, 2, 5]",True,140,1.9398117263408763,0.0,2.4000000000000004,0.4601882736591241,0.8939668575751512,0.9324263935350602,min_cost_max_flow,47,29,47,2,94,5
move,"['move', 29, 3, 5]",True,140,2.0159067348549544,0.0,2.4000000000000004,0.384093265145046,0.7039558818307796,0.781396032985929,min_cost_max_flow,55,29,55,3,97,5
add,"['add', 15, None, 3]",False,150,1.7759388935694376,0.0,2.0,0.22406110643056243,0.0809065033843126,0.17092911041933231,min_cost_max_flow,72,15,,,55,3
move,"['move', 15, 0, 1]",True,150,1.1033912341771828,0.0,1.5,0.4023938841978171,0.47576609104430645,0.8191669491811102,min_cost_max_flow,4,15,4,0,23,1
move,"['move', 15, 0, 2]",True,150,0.322589019469675,0.0,1.5,1.177410980530325,2.4118058500287134,1.821154847089798,min_cost_max_flow,2,15,2,0,47,2
move,"['move', 15, 0, 3]",True,150,0.7473896042386701,0.0,1.5,0.7526103957613299,1.3510039147863608,1.0214703936660912,min_cost_max_flow,9,15,9,0,59,3
move,"['move', 19, 3, 0]",True,160,1.8712510668471845,0.0,2.25,0.3787489331528156,0.7561156016422501,0.5529783649282589,min_cost_max_flow,55,19,55,3,2,0
move,"['move', 19, 3, 1]",True,160,2.0350761422041437,0.0,2.25,0.21492385779585654,0.34651686235588386,0.5770122942407627,min_cost_max_flow,56,19,56,3,25,1
move,"['move', 19, 3, 2]",True,160,2.0996417557724736,0.0,2.25,0.15035824422752653,0.1857098616701478,0.17232347084810756,min_cost_max_flow,57,19,57,3,40,2
move,"['move', 19, 3, 4]",True,160,2.032483197482712,0.0,2.25,0.2175168025172878,0.3533578236849735,0.3379459438997908,min_cost_max_flow,62,19,62,3,75,4
move,"['move', 14, 0, 3]",True,170,1.971743374929207,0.0,2.4000000000000004,0.4282566250707934,0.8472432758353534,0.9267736612745294,min_cost_max_flow,1,14,1,0,62,3
move,"['move', 14, 2, 0]",True,170,2.1401181138018477,0.0,2.4000000000000004,0.25988188619815267,0.42709759997455876,0.39932611406980323,min_cost_max_flow,37,14,37,2,1,0
move,"['move', 14, 2, 1]",True,170,2.0631857153683004,0.0,2.4000000000000004,0.3368142846317,0.6192976969091433,0.48659221359238203,min_cost_max_flow,38,14,38,2,27,1
move,"['move', 14, 2, 3]",True,170,2.2655945989866315,0.0,2.4000000000000004,0.13440540101336879,0.11375313340863613,0.16816185004512574,min_cost_max_flow,39,14,39,2,55,3
add,"['add', 7, None, 0]",True,180,1.1861650844023623,0.0,1.6,0.4138349155976378,0.5741556864647919,0.7499870846457686,min_cost_max_flow,164,7,,,4,0
remove,"['remove', 7, 1, None]",False,180,0.07999999999999997,0.0,0.08999999999999997,0.01,0.0,0.0,remove_only,,7,36,1,,
remove,"['remove', 7, 4, None]",False,180,0.07999999999999997,0.0,0.08999999999999997,0.01,0.0,0.0,remove_only,,7,87,4,,
remove,"['remove', 7, 5, None]",False,180,0.07999999999999997,0.0,0.08999999999999997,0.01,0.0,0.0,remove_only,,7,105,5,,
move,"['move', 19, 0, 5]",True,190,1.820613418758988,0.0,2.1750000000000003,0.4102164543660123,0.834967029247764,0.4312286499135499,min_cost_max_flow,2,19,2,0,105,5
move,"['move', 19, 1, 4]",True,190,1.9676191223826922,0.0,2.1750000000000003,0.20738087761730808,0.32813272298062657,0.26147158016486227,min_cost_max_flow,25,19,25,1,78,4
move,"['move', 19, 2, 5]",True,190,1.838987510833332,0.0,2.1750000000000003,0.3360124891666683,0.6491961779738631,0.6051875002742173,min_cost_max_flow,40,19,40,2,103,5
move,"['move', 19, 4, 0]",True,190,1.9068665538086638,0.0,2.1750000000000003,0.2681334461913365,0.4794070118550735,0.6662266205809224,min_cost_max_flow,73,19,73,4,7,0
move,"['move', 29, 4, 5]",True,200,1.9328196839999257,0.0,2.25,0.3171803160000743,0.5369440483502785,0.601036445033811,min_cost_max_flow,80,29,80,4,104,5
move,"['move', 29, 5, 0]",True,200,1.7668692036032132,0.0,2.25,0.4831307963967867,0.9514520508109854,0.8465021324165939,min_cost_max_flow,91,29,91,5,8,0
move,"['move', 29, 5, 1]",True,200,1.7745958305201603,0.0,2.25,0.47540416947983966,0.9317565349938377,1.0991344822698719,min_cost_max_flow,93,29,93,5,36,1
move,"['move', 29, 5, 2]",True,200,1.9433565919676112,0.0,2.25,0.30664340803238876,0.5104527288513054,0.7004028315400319,min_cost_max_flow,94,29,94,5,38,2
move,"['move', 15, 1, 0]",True,210,0.9305730361454314,0.0,1.6500000000000001,0.7194269638545687,1.267818847024273,1.1724623904559905,min_cost_max_flow,23,15,23,1,9,0
move,"['move', 15, 1, 2]",True,210,1.0177792218821533,0.0,1.6500000000000001,0.6322207781178468,1.049452444111921,1.4064214374876214,min_cost_max_flow,26,15,26,1,39,2
move,"['move', 15, 2, 0]",True,210,0.8149732216680553,0.0,1.6500000000000001,0.8350267783319448,1.554879726944364,2.4648999060222128,min_cost_max_flow,39,15,39,2,11,0
move,"['move', 15, 2, 1]",True,210,1.3135584844176535,0.0,1.6500000000000001,0.3364415155823466,0.31139712946969667,0.4778603064701659,min_cost_max_flow,41,15,41,2,23,1
move,"['move', 29, 0, 7]",True,220,2.981122653805032,0.0,3.3000000000000003,0.31887734619496844,0.541357524682553,0.4871025483410095,min_cost_max_flow,8,29,8,0,130,7
move,"['move', 29, 1, 6]",True,220,2.845656387915444,0.0,3.3000000000000003,0.454343612084556,0.8789161328318187,1.225140264809804,min_cost_max_flow,36,29,36,1,112,6
move,"['move', 29, 2, 6]",True,220,2.9026630205749773,0.0,3.3000000000000003,0.397336979425023,0.7369089907761008,0.8855138694001174,min_cost_max_flow,38,29,38,2,113,6
move,"['move', 29, 5, 3]",True,220,2.9860173970624726,0.0,3.3000000000000003,0.3139826029375278,0.5289292863008086,0.6146893737695922,min_cost_max_flow,97,29,97,5,56,3
move,"['move', 14, 0, 4]",True,230,1.760950450988851,0.0,2.0250000000000004,0.2640495490111494,0.4371107230531379,0.670015416678317,min_cost_max_flow,1,14,1,0,73,4
move,"['move', 14, 1, 3]",True,230,1.6082718542207184,0.0,2.0250000000000004,0.4167281457792819,0.8186350612836577,0.7847845432192853,min_cost_max_flow,27,14,27,1,57,3
move,"['move', 14, 3, 1]",True,230,1.8380702459890483,0.0,2.0250000000000004,0.1869297540109519,0.24476710562976223,0.3661020319329127,min_cost_max_flow,55,14,55,3,36,1
move,"['move', 14, 3, 2]",True,230,1.8420144744312057,0.0,2.0250000000000004,0.18298552556879466,0.2350253493832497,0.28689212601255,min_cost_max_flow,57,14,57,3,38,2
move,"['move', 29, 3, 6]",True,240,1.7861546640077037,0.0,2.1,0.31384533599229636,0.5286231752775166,0.5899851472451999,min_cost_max_flow,56,29,56,3,114,6
move,"['move', 29, 5, 4]",True,240,1.7097976368260301,0.0,2.1,0.39020236317396995,0.7188625039934777,1.0254779727270855,min_cost_max_flow,104,29,104,5,76,4
move,"['move', 29, 6, 0]",True,240,1.8080800882898307,0.0,2.1,0.2919199117101694,0.4735338693826634,0.7738152736023365,min_cost_max_flow,111,29,111,6,1,0
move,"['move', 29, 6, 1]",True,240,1.717686558251256,0.0,2.1,0.38231344174874426,0.6998793583375118,0.5327060346615565,min_cost_max_flow,112,29,112,6,25,1
move,"['move', 19, 0, 6]",True,250,1.623898588559821,0.0,1.875,0.251101411440179,0.4370471415359134,0.5194155814251757,min_cost_max_flow,7,19,7,0,111,6
move,"['move', 19, 4, 1]",True,250,1.5311763212786804,0.0,1.875,0.3438236787213195,0.6686304864438171,0.6676311113902458,min_cost_max_flow,74,19,74,4,26,1
move,"['move', 19, 4, 2]",True,250,1.6871261880290154,0.0,1.875,0.1878738119709846,0.27920205518512375,0.37014069996096943,min_cost_max_flow,75,19,75,4,39,2
move,"['move', 19, 4, 3]",True,250,1.6935169183404373,0.0,1.875,0.18148308165956276,0.26330686771279943,0.31571516247406,min_cost_max_flow,76,19,76,4,56,3
move,"['move', 29, 0, 8]",True,260,1.44439076219712,0.0,1.6500000000000001,0.2056092378028803,0.25834690364445123,0.38066925359545584,min_cost_max_flow,1,29,1,0,145,8
move,"['move', 29, 1, 7]",True,260,1.190122720112867,0.0,1.6500000000000001,0.45987727988713306,0.8932509261026098,0.8913910885775547,min_cost_max_flow,25,29,25,1,133,7
move,"['move', 29, 4, 6]",True,260,1.4567490092041808,0.0,1.6500000000000001,0.1932509907958194,0.22762579666186866,0.26432889688232847,min_cost_max_flow,76,29,76,4,112,6
move,"['move', 29, 6, 2]",True,260,1.381547085442999,0.0,1.6500000000000001,0.26845291455700115,0.4151934220876683,0.5557848816521263,min_cost_max_flow,112,29,112,6,40,2
move,"['move', 14, 1, 4]",True,270,2.1909470633481805,0.0,2.475,0.2840529366518194,0.48701536913677046,0.7392307620399072,min_cost_max_flow,36,14,36,1,76,4
move,"['move', 14, 2, 4]",True,270,2.386078423638172,0.0,2.475,0.19725174473682822,0.27049019543210306,0.4206933734995376,min_cost_max_flow,38,14,38,2,74,4
move,"['move', 14, 3, 4]",True,270,2.213372543007224,0.0,2.475,0.26162745699277595,0.43148926016920086,0.3808373086805511,min_cost_max_flow,62,14,62,3,75,4
move,"['move', 14, 3, 5]",True,270,2.0552894336218537,0.0,2.475,0.4197105663781465,0.8260525844034419,0.8104701281375466,min_cost_max_flow,69,14,69,3,91,5
move,"['move', 15, 0, 4]",True,280,1.295967893353556,0.0,2.0250000000000004,0.7290321066464441,1.2911183079195325,1.6480597800752643,min_cost_max_flow,9,15,9,0,76,4
move,"['move', 15, 0, 5]",True,280,1.0119324852589369,0.0,2.0250000000000004,1.0130675147410635,1.9987447567832533,3.289440695293926,min_cost_max_flow,11,15,11,0,93,5
move,"['move', 15, 1, 3]",True,280,1.5337291493679053,0.0,2.0250000000000004,0.4912708506320952,0.6980476321841707,0.7597502464017258,min_cost_max_flow,23,15,23,1,62,3
move,"['move', 15, 2, 3]",True,280,1.044514591669711,0.0,2.0250000000000004,0.9804854083302894,1.9182854121854689,2.625493075859978,min_cost_max_flow,46,15,46,2,69,3
add,"['add', 7, None, 1]",True,290,2.473242036277948,0.0,3.0,0.5267579637220517,0.8554456822334942,1.4284034462009343,min_cost_max_flow,164,7,,,36,1
add,"['add', 7, None, 2]",True,290,2.393914871547218,0.0,3.0,0.6060851284527822,1.0532144888375115,1.7944735947400614,min_cost_max_flow,115,7,,,46,2
add,"['add', 7, None, 3]",True,290,2.5430720286835764,0.0,3.0,0.45692797131642354,0.6817064398514958,0.8712443581527992,min_cost_max_flow,4,7,,,57,3
move,"['move', 7, 0, 1]",True,290,1.9442075946462847,0.0,2.25,0.3057924053537154,0.2547820276827224,0.2615758661546922,min_cost_max_flow,4,7,4,0,23,1
move,"['move', 29, 2, 7]",True,300,1.5982475090474346,0.0,1.9500000000000002,0.35175249095256556,0.6234069420529522,0.5793988974034463,min_cost_max_flow,40,29,40,2,134,7
move,"['move', 29, 6, 3]",True,300,1.649015035610394,0.0,1.9500000000000002,0.30098496438960615,0.49649107939649184,0.577429730111358,min_cost_max_flow,113,29,113,6,55,3
move,"['move', 29, 6, 4]",True,300,1.7047712844686889,0.0,1.9500000000000002,0.24522871553131126,0.3575141310852814,0.3016471737602727,min_cost_max_flow,114,29,114,6,77,4
move,"['move', 29, 7, 0]",True,300,1.6330185085014954,0.0,1.9500000000000002,0.3169814914985047,0.5363575098313049,0.6606879550668454,min_cost_max_flow,130,29,130,7,1,0
move,"['move', 19, 1, 5]",True,310,2.1326896183956925,0.0,2.4000000000000004,0.2673103816043077,0.47780130215187455,0.3649254443321969,min_cost_max_flow,26,19,26,1,94,5
move,"['move', 19, 2, 6]",True,310,2.234775495121042,0.0,2.4000000000000004,0.16522450487895834,0.22284857915065004,0.19027956956634173,min_cost_max_flow,39,19,39,2,112,6
move,"['move', 19, 3, 5]",True,310,2.1024122695342946,0.0,2.4000000000000004,0.29758773046570597,0.5531615704203432,0.586994701016841,min_cost_max_flow,56,19,56,3,97,5
move,"['move', 19, 4, 5]",True,310,2.1039582302731463,0.0,2.4000000000000004,0.29604176972685414,0.5492227455770262,0.6362766984750979,min_cost_max_flow,78,19,78,4,104,5
move,"['move', 29, 0, 9]",True,320,2.0308948470016563,0.0,2.25,0.21910515299834388,0.29214756063038294,0.3400899220802973,min_cost_max_flow,1,29,1,0,164,9
move,"['move', 29, 3, 7]",True,320,1.9774645416163186,0.0,2.25,0.2725354583836815,0.42529858535635867,0.6232490803257109,min_cost_max_flow,55,29,55,3,130,7
move,"['move', 29, 4, 7]",True,320,1.847254645729755,0.0,2.25,0.402745354270245,0.7504918440604342,0.8442364218811971,min_cost_max_flow,77,29,77,4,139,7
move,"['move', 29, 7, 1]",True,320,1.75255150166116,0.0,2.25,0.50902846071384,1.0162036392202936,0.8415503879667519,min_cost_max_flow,135,29,135,7,25,1
move,"['move', 14, 4, 0]",True,330,1.4276441055328206,0.0,1.9500000000000002,0.5223558944671794,1.0818893448617928,1.3281766376251403,min_cost_max_flow,73,14,73,4,13,0
move,"['move', 14, 4, 1]",True,330,1.6029919530315204,0.0,1.9500000000000002,0.3470080469684797,0.6445304064991433,0.6543897148918644,min_cost_max_flow,74,14,74,4,26,1
move,"['move', 14, 4, 2]",True,330,1.7347705381769747,0.0,1.9500000000000002,0.21522946182302538,0.31545004170220636,0.4103243370925861,min_cost_max_flow,75,14,75,4,37,2
move,"['move', 14, 4, 3]",True,330,1.7438239383950516,0.0,1.9500000000000002,0.20617606160494864,0.2928500687357882,0.3879726179101565,min_cost_max_flow,76,14,76,4,55,3
move,"['move', 19, 5, 0]",True,340,1.3778418615016774,0.0,1.6500000000000001,0.27215813849832265,0.48958472631647965,0.5889041579537111,min_cost_max_flow,94,19,94,5,1,0
move,"['move', 19, 5, 1]",True,340,1.3600791173234374,0.0,1.6500000000000001,0.2899208826765627,0.534022376847588,0.5683774342815439,min_cost_max_flow,97,19,97,5,30,1
move,"['move', 19, 5, 2]",True,340,1.274485492344323,0.0,1.6500000000000001,0.3755145076556773,0.7475814942058605,0.8516741606242454,min_cost_max_flow,103,19,103,5,39,2
move,"['move', 19, 5, 3]",True,340,1.3702644392813326,0.0,1.6500000000000001,0.2797355607186675,0.5087276565832326,0.45598768069315265,min_cost_max_flow,104,19,104,5,56,3
move,"['move', 9, 0, 2]",True,350,1.513365251636356,0.0,2.0250000000000004,0.5116347483636442,0.9055588281594282,1.6050237124472626,min_cost_max_flow,12,9,12,0,40,2
move,"['move', 9, 1, 0]",True,350,1.4463441947260782,0.0,2.0250000000000004,0.5786558052739222,1.073040479589963,1.6523509425541116,min_cost_max_flow,24,9,24,1,12,0
move,"['move', 9, 1, 2]",True,350,1.5918907337234616,0.0,2.0250000000000004,0.43310926627653884,0.7097431911056447,1.2729782697939847,min_cost_max_flow,33,9,33,1,41,2
move,"['move', 9, 2, 0]",True,350,1.8197210778631256,0.0,2.0250000000000004,0.2052789221368747,0.14181133196825613,0.17697746194619285,min_cost_max_flow,39,9,39,2,3,0
move,"['move', 29, 1, 8]",True,360,2.268782246989861,0.0,2.5500000000000003,0.3056471710101395,0.5084385805898819,0.3827733020735498,min_cost_max_flow,25,29,25,1,146,8
move,"['move', 29, 7, 2]",True,360,2.178083986561804,0.0,2.5500000000000003,0.3959262585631966,0.7337000513321073,0.6736053956851273,min_cost_max_flow,132,29,132,7,39,2
move,"['move', 29, 7, 3]",True,360,2.2174642970041916,0.0,2.5500000000000003,0.3325357029958085,0.5752342223645428,0.6665654284146482,min_cost_max_flow,130,29,130,7,61,3
move,"['move', 29, 7, 4]",True,360,2.145673340618553,0.0,2.5500000000000003,0.4043266593814475,0.7544153385824757,0.8640819258577148,min_cost_max_flow,133,29,133,7,73,4
move,"['move', 14, 0, 5]",True,370,0.8352540849866835,0.0,1.425,0.5897459150133165,1.2507869599317019,1.0464675012473739,min_cost_max_flow,13,14,13,0,94,5
move,"['move', 14, 1, 5]",True,370,0.9631907978323853,0.0,1.425,0.46180920216761484,0.9304418683113909,1.3820071719520886,min_cost_max_flow,26,14,26,1,97,5
move,"['move', 14, 2, 5]",True,370,1.1021079704472507,0.0,1.425,0.3228920295527493,0.5841138345467698,0.7387419902568642,min_cost_max_flow,37,14,37,2,103,5
move,"['move', 14, 3, 6]",True,370,1.180248462033533,0.0,1.425,0.2447515379664671,0.3891926720179981,0.4520310323009913,min_cost_max_flow,55,14,55,3,113,6
move,"['move', 9, 0, 3]",True,380,0.9944473677024996,0.0,1.6500000000000001,0.6555526322975005,1.2656005868366265,1.440324484075524,min_cost_max_flow,3,9,3,0,55,3
move,"['move', 9, 0, 4]",True,380,1.0489632792000776,0.0,1.6500000000000001,0.6010367207999225,1.128965427998537,1.6705778801719235,min_cost_max_flow,12,9,12,0,74,4
move,"['move', 9, 2, 1]",True,380,1.2561044865624644,0.0,1.6500000000000001,0.39389551343753576,0.6120445621045292,1.049142872199156,min_cost_max_flow,40,9,40,2,33,1
move,"['move', 9, 2, 3]",True,380,1.1320554708851,0.0,1.6500000000000001,0.5179445291149002,0.9217218823173425,1.3459555259309883,min_cost_max_flow,41,9,41,2,62,3
move,"['move', 7, 1, 0]",True,390,1.3027862304970337,0.0,2.1,0.7972137695029665,1.4811624942876733,1.7102050449394703,min_cost_max_flow,23,7,23,1,12,0
move,"['move', 7, 1, 2]",True,390,1.8260248104107166,0.0,2.1,0.27397518958928346,0.17503410554627408,0.398164349733762,min_cost_max_flow,36,7,36,1,37,2
move,"['move', 7, 2, 0]",True,390,1.1530242479605863,0.0,2.1,0.9469757520394138,1.855836568905488,1.5307928604750405,min_cost_max_flow,37,7,37,2,13,0
move,"['move', 7, 2, 1]",True,390,1.4307169834889608,0.0,2.1,0.6692830165110392,1.1618199192180327,1.38733343815412,min_cost_max_flow,46,7,46,2,36,1
