action,arm,estimated_count,estimated_mean_reward,execution_count,execution_mean_reward,mean_reward,pull_count,reward_sum,service_id,source_plane,target_plane
move,"[""move"", 18, 7, 9]",4.0,1.3692604453476167,4.0,0.6919621366724686,1.0306112910100427,8.0,8.244890328080341,18,7,9
move,"[""move"", 18, 8, 0]",3.0,1.0360865460278579,3.0,0.6324012808352922,0.8342439134315751,6.0,5.005463480589451,18,8,0
move,"[""move"", 18, 8, 1]",3.0,1.2670320130480999,3.0,0.6333071295479861,0.950169571298043,6.0,5.701017427788258,18,8,1
move,"[""move"", 18, 8, 2]",3.0,1.2109741200794273,3.0,0.6581786501019727,0.9345763850907001,6.0,5.6074583105442,18,8,2
move,"[""move"", 18, 8, 3]",4.0,1.286142457835882,4.0,0.6854829921507062,0.9858127249932942,8.0,7.886501799946354,18,8,3
move,"[""move"", 18, 8, 4]",3.0,1.1585226028064797,3.0,0.6522140180818532,0.9053683104441664,6.0,5.432209862664998,18,8,4
move,"[""move"", 18, 8, 5]",4.0,1.15509704278434,4.0,0.6866326471797661,0.9208648449820529,8.0,7.366918759856423,18,8,5
move,"[""move"", 18, 8, 6]",3.0,0.9586757764840271,3.0,0.6771857284753269,0.8179307524796772,6.0,4.907584514878063,18,8,6
move,"[""move"", 18, 8, 7]",4.0,1.1881561587546068,4.0,0.6912271184898994,0.939691638622253,8.0,7.517533108978024,18,8,7
move,"[""move"", 18, 8, 9]",3.0,0.9860578022289005,3.0,0.6995811219433591,0.8428194620861298,6.0,5.056916772516779,18,8,9
move,"[""move"", 18, 9, 0]",4.0,1.5107997917352014,4.0,0.6846674227357941,1.0977336072354977,8.0,8.781868857883982,18,9,0
move,"[""move"", 18, 9, 1]",4.0,1.379000653556076,4.0,0.6608219299695444,1.0199112917628101,8.0,8.159290334102481,18,9,1
move,"[""move"", 18, 9, 2]",3.0,1.3143431958174097,3.0,0.6587846102684444,0.986563903042927,6.0,5.919383418257562,18,9,2
move,"[""move"", 18, 9, 3]",3.0,1.1278529338593575,3.0,0.68581017883412,0.9068315563467387,6.0,5.440989338080432,18,9,3
move,"[""move"", 18, 9, 4]",3.0,1.0640647619352956,3.0,0.6817933502006985,0.8729290560679971,6.0,5.237574336407983,18,9,4
move,"[""move"", 18, 9, 5]",2.0,1.1523394226664794,2.0,0.6878330511441677,0.9200862369053235,4.0,3.680344947621294,18,9,5
move,"[""move"", 18, 9, 6]",3.0,0.9440351152701819,3.0,0.6769327690670132,0.8104839421685975,6.0,4.8629036530115854,18,9,6
move,"[""move"", 18, 9, 7]",4.0,1.6474309329153414,4.0,0.6903765300460498,1.1689037314806956,8.0,9.351229851845565,18,9,7
move,"[""move"", 18, 9, 8]",4.0,1.3439556684862186,4.0,0.6755062979331176,1.0097309832096681,8.0,8.077847865677345,18,9,8
move,"[""move"", 2, 0, 5]",1.0,1.4448716840049192,1.0,0.7169464849096555,1.0809090844572873,2.0,2.1618181689145746,2,0,5
move,"[""move"", 2, 1, 5]",1.0,1.19552650507175,1.0,0.6841924072038386,0.9398594561377943,2.0,1.8797189122755886,2,1,5
move,"[""move"", 2, 1, 7]",1.0,1.1328762828926928,1.0,0.6857469447984329,0.9093116138455628,2.0,1.8186232276911256,2,1,7
move,"[""move"", 2, 2, 5]",1.0,1.5255005369173122,1.0,0.7250093702008948,1.1252549535591037,2.0,2.2505099071182073,2,2,5
move,"[""move"", 2, 5, 0]",1.0,3.051855035165617,1.0,0.6933864313617507,1.8726207332636837,2.0,3.7452414665273674,2,5,0
move,"[""move"", 2, 5, 1]",1.0,0.8732599606704774,1.0,0.6753711472872368,0.7743155539788571,2.0,1.5486311079577142,2,5,1
move,"[""move"", 2, 5, 2]",1.0,0.9613410927679517,1.0,0.6843350371219842,0.8228380649449679,2.0,1.6456761298899358,2,5,2
move,"[""move"", 20, 0, 1]",1.0,0.7853399903573456,1.0,0.6627847897744547,0.7240623900659001,2.0,1.4481247801318002,20,0,1
move,"[""move"", 20, 0, 9]",1.0,0.6215132104852451,1.0,0.653631188739344,0.6375721996122945,2.0,1.275144399224589,20,0,9
move,"[""move"", 20, 1, 9]",1.0,0.5718505602791759,1.0,0.6415921766354037,0.6067213684572899,2.0,1.2134427369145797,20,1,9
move,"[""move"", 20, 2, 0]",1.0,0.421595385604444,1.0,0.6336394062512638,0.5276173959278538,2.0,1.0552347918557077,20,2,0
move,"[""move"", 20, 2, 9]",1.0,0.5143202546047261,1.0,0.6375928919637921,0.5759565732842591,2.0,1.1519131465685182,20,2,9
move,"[""move"", 20, 3, 1]",1.0,0.8124189537606802,1.0,0.6654926861147881,0.7389558199377342,2.0,1.4779116398754684,20,3,1
move,"[""move"", 20, 4, 1]",1.0,0.6907952071251039,1.0,0.6533303114512305,0.6720627592881672,2.0,1.3441255185763343,20,4,1
move,"[""move"", 20, 5, 1]",1.0,0.7841109526070118,1.0,0.6530944065119213,0.7186026795594666,2.0,1.437205359118933,20,5,1
move,"[""move"", 21, 0, 1]",1.0,1.7207066122207746,1.0,0.7647270232291653,1.24271681772497,2.0,2.48543363544994,21,0,1
move,"[""move"", 21, 0, 2]",1.0,1.5623325881593415,1.0,0.703103100950799,1.1327178445550703,2.0,2.2654356891101406,21,0,2
move,"[""move"", 21, 0, 3]",1.0,1.7342019536611863,1.0,0.7258811822343167,1.2300415679477514,2.0,2.460083135895503,21,0,3
move,"[""move"", 21, 0, 4]",1.0,1.598145792479134,1.0,0.7122755661161115,1.1552106792976229,2.0,2.3104213585952458,21,0,4
move,"[""move"", 21, 0, 6]",1.0,0.9635594044484683,1.0,0.5825040816100486,0.7730317430292585,2.0,1.546063486058517,21,0,6
move,"[""move"", 21, 0, 7]",1.0,0.8848491869954838,1.0,0.5554233313147501,0.7201362591551169,2.0,1.4402725183102338,21,0,7
move,"[""move"", 21, 0, 8]",1.0,1.178196433612966,1.0,0.6039677845264984,0.8910821090697322,2.0,1.7821642181394644,21,0,8
move,"[""move"", 21, 1, 0]",1.0,1.0760049675792727,1.0,0.722624084022928,0.8993145258011004,2.0,1.7986290516022008,21,1,0
