chain_length,cycle,destination_node,epoch,failed_stage,failure_reason,feasible,request_id,reward,slot_mod,source_node,start_time_s,template_id,total_delay_s,total_energy_j
5,1,4,14,,,True,59,-12.135962142275973,13,8,134.0391607397831,3,28.554368627324408,1190.357818910347
5,1,1,14,,,True,61,-18.045486295411852,13,11,134.29594426697145,7,42.207143692855055,1937.7146971163843
5,1,4,14,,,True,58,-16.352753400244325,13,12,134.48083142327505,3,38.63977684860498,1494.7377680038874
15,1,14,14,,,True,65,-59.852844089755756,13,12,135.42646290889897,13,139.96307808201087,6446.021428252341
10,1,4,14,,,True,64,-35.34366622416887,13,27,136.09154183525754,11,82.91759987553391,3627.7104565921736
15,1,17,14,,,True,66,-62.99930404352132,13,13,136.36741864221514,13,147.61535751377292,6588.601730020251
10,1,11,14,,,True,63,-39.25270394390976,13,6,137.73653895414427,11,91.75642752900606,4250.221553845559
10,1,4,14,,,True,62,-43.87088205384355,13,26,137.9576216955503,11,102.85701315932667,4546.79465018813
5,1,16,14,,,True,60,-24.332225704511735,13,13,139.73885384962745,6,56.986328333671594,2562.823951738495
10,1,1,15,,,True,72,-43.74509208466798,14,54,140.74225295346082,12,102.29779274173507,4709.958313289922
10,1,15,15,,,True,69,-36.2360020218604,14,3,141.45981787362288,9,85.29139303147761,3532.408015448928
10,1,4,15,,,True,71,-52.575617691193436,14,37,142.20053429159697,12,123.31013179524223,5419.274955160901
10,1,26,15,,,True,70,-35.86436845785719,14,5,144.1173293344172,10,84.42815454411365,3488.5110670195536
5,1,26,15,,,True,68,-21.36603524779926,14,7,149.45662536468805,5,50.173832053939805,2160.8373770388976
15,1,14,16,,,True,76,-66.06407112420847,15,12,150.57951749801697,13,154.70926983524703,6967.271983516091
5,1,1,16,,,True,73,-22.811066261164733,15,3,151.80089127525736,7,54.1053791158416,1948.1910247134808
10,1,15,16,,,True,74,-26.842504689461276,15,3,154.83394939287538,9,62.29240137048947,3209.240235442477
10,1,11,16,,,True,75,-34.834626121909146,15,6,158.40332628185428,11,82.19644858677677,3260.0778119973993
10,1,7,17,,,True,79,-35.89222560514895,16,26,163.71152703294447,11,84.50396907429877,3484.3966257157367
5,1,16,17,,,True,78,-29.588340122271127,16,12,167.10867643596558,6,69.32323578106218,3098.4096830770873
5,1,17,17,,,True,77,-20.49918557488282,16,13,168.03922273433437,6,48.26274774959518,1990.1441250745766
5,1,4,18,,,True,80,-13.047437537412511,17,7,172.09760470792412,1,30.795210532292515,1215.5888741591746
10,1,7,18,,,True,83,-47.65354521400114,17,26,176.14613658219724,11,111.93621379478435,4798.432826812329
5,1,17,18,,,True,82,-25.393623425090645,17,13,176.9105143429464,6,59.6989271500874,2523.420941759478
5,1,5,18,,,True,81,-14.734446723148904,17,7,177.58651386529542,3,34.68497171558175,1434.0967281936723
10,1,4,19,,,True,87,-34.06530390242644,18,55,182.26701216458858,12,79.90241699965125,3507.2285042765716
5,1,3,19,,,True,86,-10.550701859363283,18,7,182.90398430505786,4,24.483309791243443,1262.296571443174
5,1,5,19,,,True,84,-14.541321646765336,18,7,184.50021849667573,1,34.14762398437105,1470.4534216948596
15,1,8,19,,,True,88,-60.31283834940045,18,3,186.89914659242456,14,141.00037628540755,6521.146392062375
5,1,5,19,,,True,85,-13.781421418492664,18,6,187.0478645841655,3,31.920881982986828,1688.4477088298877
5,1,4,20,,,True,90,-19.21438935874103,19,7,190.61734477866133,3,44.91775537085826,2078.812017329545
5,1,5,20,,,True,89,-10.66592034192352,19,11,192.86161214232226,1,25.461877919027415,801.9486238542548
5,1,27,20,,,True,92,-18.887252874119042,19,6,192.99868393694862,5,44.48643768693637,1821.1296655741583
5,1,1,20,,,True,93,-19.77625360188795,19,3,195.11500263562684,7,46.56331455271504,1918.2129680032194
5,1,5,20,,,True,91,-19.52061147522954,19,12,195.58107739640704,3,45.2727869257225,2352.4945082342324
5,1,1,20,,,True,94,-14.34903565549949,19,11,198.64772658673357,8,33.602264395462356,1513.549828857577
10,1,15,21,,,True,99,-34.58650379963852,20,4,200.02396399480094,9,80.92109482093898,3696.7764521048866
5,1,3,21,,,True,96,-14.1098443234763,20,8,203.49443982228328,4,33.5022069234966,1181.6025901294327
5,1,1,21,,,True,98,-15.873595507124142,20,11,205.37142421639868,8,36.837214666021595,1897.8494011925047
15,1,18,21,,,True,100,-71.33813639472717,20,12,206.63669695252185,13,166.37759248676946,7978.499000032303
15,1,8,21,,,True,101,-43.081775779055135,20,4,207.64013997246622,14,100.52352495222186,4787.276330277305
5,1,17,21,,,True,97,-23.233286627253175,20,1,208.32219617903817,6,54.476187859232795,2404.6858059334263
5,1,11,21,,,True,95,-6.499900225496811,20,8,209.1039394286528,4,15.200059172985988,699.7942605040253
10,1,27,22,,,True,103,-43.52377607141279,21,6,211.32972771815687,10,102.39237445586369,4278.043815112187
15,1,7,22,,,True,104,-80.30043691765088,21,3,212.55473123386125,14,188.55456522487506,8131.018046168085
5,1,15,22,,,True,102,-19.89855689616297,21,17,216.51888016794408,6,46.58453263061409,2107.9064065288853
5,1,7,23,,,True,106,-21.45129385147528,22,6,227.16481961995527,3,50.24715916360799,2254.0503100534725
5,1,3,23,,,True,105,-21.434718564580187,22,11,229.97600605777052,1,50.33403440718831,2168.50800284143
5,1,1,24,,,True,109,-29.980993150722806,23,9,231.73608871673224,8,70.16020403446146,3194.8525615637036
5,1,3,24,,,True,107,-12.398265963132445,23,12,233.2784323716641,3,28.86387138169738,1421.195684089155
5,1,1,24,,,True,108,-30.172526800183217,23,3,233.45298956706722,7,71.52331600230542,2605.3339987684117
15,1,17,24,,,True,112,-66.4544232960368,23,12,236.08067413463283,13,155.52360445239987,7074.969191794752
10,1,22,24,,,True,111,-34.90528490017777,23,6,237.6688066657944,11,82.30837856807025,3303.222454916108
10,1,29,24,,,True,110,-33.388511408450675,23,6,238.04622977936936,10,78.418108880158,3368.7797606457907
10,1,7,25,,,True,116,-38.35765771361034,24,29,243.87697155240664,11,90.52378137494378,3580.2419393880486
10,1,27,25,,,True,115,-30.480937428444946,24,6,244.84426479143931,10,71.4924119217479,3139.9544329096384
10,1,1,25,,,True,114,-28.592388119652096,24,3,246.3926301383662,9,66.74351795703944,3158.301561393859
5,1,7,25,,,True,113,-21.221195263422807,24,6,248.65655355913017,3,49.91466355531381,2092.216402162138
5,1,11,26,,,True,117,-16.94860835062959,25,6,252.47909985905295,4,40.28212798793294,1392.9285924273631
5,1,16,26,,,True,118,-14.771171734883639,25,1,253.4817188810495,6,34.49268802061627,1623.4942110618838
5,1,1,26,,,True,120,-17.389826406765554,25,3,256.8439440105718,8,41.6609463506764,1209.0797774916603
10,1,29,26,,,True,122,-28.706625511960333,25,7,258.903140101065,10,67.06784908415455,3132.4764638308543
5,1,7,26,,,True,121,-16.109283940891494,25,12,259.4568997346483,8,37.163247689573666,2073.3081084367113
5,1,1,26,,,True,119,-15.167197675745669,25,12,259.51115462857143,6,35.374952452927175,1695.361157624665
10,1,22,27,,,True,126,-44.57586386892123,26,30,260.24588413428285,11,103.93444198542801,5003.478457916698
10,1,15,27,,,True,124,-31.432843575863977,26,5,262.2545542688724,9,73.4563154132075,3417.195684301622
5,1,7,27,,,True,123,-19.316212297455948,26,3,263.79980311781674,2,45.44405501327975,1897.6504869067496
10,1,30,27,,,True,125,-29.897379423156938,26,3,266.46253199935006,10,70.27909104733612,2976.2383403708095
10,1,3,27,,,True,127,-53.597004260401405,26,1,269.46152576289825,12,125.6267913792559,5577.146181165067
5,1,5,28,,,True,128,-13.643995803845197,27,11,270.08696614328545,1,32.28837210891635,1214.4116004644263
10,1,26,28,,,True,131,-21.799631638246062,27,7,272.0479261806534,10,51.04303764915733,2304.0276309718797
5,1,1,28,,,True,129,-16.055719097266557,27,11,277.6524984446432,7,37.73301410652431,1604.1890910947216
5,1,3,28,,,True,130,-23.341203182836963,27,9,279.94398781093537,8,55.55254725492341,1866.9738014459945
5,1,1,29,,,True,133,-11.323943995245138,28,9,280.11567321942647,8,26.553528994379064,1170.8873291558514
5,1,3,29,,,True,132,-16.782849285943655,28,6,281.9301085884783,3,39.228815658528504,1818.871704220424
5,1,1,29,,,True,134,-15.418548451718692,28,9,286.69525112927096,8,36.47065145541251,1383.8131159228144
15,1,18,29,,,True,136,-55.82498212383231,28,11,287.4080040094783,13,130.24796820483374,6209.658069831349
10,1,26,29,,,True,135,-31.615511880453433,28,3,288.54452670665285,10,73.92715897533316,3407.7471505336116
5,1,1,30,,,True,140,-12.69100253569311,29,11,290.1173453241854,7,29.600844615498602,1417.7744824894478
5,1,7,30,,,True,137,-18.029067237632432,29,1,291.46281417654126,2,42.697868578659666,1583.1996769476089
5,1,30,30,,,True,139,-16.176171303957027,29,12,291.54505458485187,5,37.78230189321482,1772.0842444518269
10,1,6,30,,,True,142,-30.633695248000166,29,7,295.8955163136328,10,72.03576237270693,3032.3171648623234
10,1,30,30,,,True,141,-29.833289938701494,29,5,296.2347772666612,10,70.02885984175037,3036.2433366689093
5,1,12,30,,,True,138,-11.713686688157063,29,6,298.2451397863855,4,27.935529512159235,899.1248054889462
15,1,7,31,,,True,145,-44.833717604188685,30,3,300.9693689810011,14,105.32095563148118,4508.892252660348
5,1,29,31,,,True,144,-16.82709577070835,30,5,303.03792513610756,5,39.71668715602942,1567.368180494299
15,1,7,31,,,True,146,-63.28071146413219,30,3,303.6149068393822,14,148.0535589634502,6765.479797920186
5,1,26,31,,,True,143,-21.436151783979952,30,5,309.8002283647264,5,50.07053271789175,2346.564494705421
10,1,30,32,,,True,148,-32.78697723496508,31,3,314.9998794194108,10,76.93302128390286,3356.2812023398974
10,1,4,32,,,True,149,-28.114753842638436,31,3,315.64904961448525,12,65.45320171204179,3222.4552630361977
5,1,7,32,,,True,147,-19.405599774961473,31,1,319.8220633186324,2,45.62782328858867,1924.1174325433394
10,1,7,33,,,True,151,-36.23354984012226,32,30,321.1753299815782,11,85.03623157880321,3698.4286810016165
10,1,4,33,,,True,152,-31.531910974744775,32,3,321.60192789947644,12,73.78638394871456,3362.262325431589
5,1,3,33,,,True,150,-21.17354340029118,32,4,324.9529625026594,3,49.78185655751628,2101.3346288077787
5,1,6,34,,,True,153,-17.74432882165683,33,1,337.8811576715759,5,42.02163698808198,1559.4567107067242
5,1,3,35,,,True,154,-11.465589357855539,34,7,340.31900230778336,4,27.286309087950315,918.4428711256876
5,1,3,35,,,True,155,-16.847370843304482,34,8,342.0374984020163,8,39.29628346617835,1881.4290947218994
15,1,29,35,,,True,157,-66.49358149018923,34,14,345.60005334133024,13,155.538489469255,7130.3095041453635
10,1,1,35,,,True,156,-38.16966558740912,34,3,348.58708359015895,9,89.3788808731511,4030.1887302477935
5,1,7,36,,,True,158,-12.766477800895153,35,4,352.5251825837794,2,29.86889306049096,1364.8676278312776
15,1,18,36,,,True,159,-67.10714206689397,35,12,357.3530302526813,13,157.15861055565261,7072.829741054863
5,1,3,37,,,True,160,-17.157991624155347,36,4,361.1122709186451,3,40.534761580188615,1573.4783201331652
5,1,7,37,,,True,162,-17.386456496192807,36,3,362.28454489448455,8,40.63429137140065,1887.8999127209097
5,1,7,37,,,True,161,-11.498057659252453,36,3,369.5205385857381,8,26.868227209454176,1251.2779591179697
5,1,6,38,,,True,164,-10.884662321482558,37,5,370.58298977781067,3,25.229979519647657,1321.1175227058254
5,1,6,38,,,True,165,-13.530837340628139,37,1,374.9160732624688,3,32.01213542160099,1209.9719533129035
15,1,29,38,,,True,168,-63.87370069082593,37,13,375.03385686717564,13,150.1594682460315,6349.855654022196
5,1,3,38,,,True,163,-26.837618277484626,37,1,376.6273517601604,2,63.132648093099476,2640.9317337413895
5,1,6,38,,,True,166,-20.97273358611772,37,4,378.6337639151397,5,49.51429679706155,1945.0247788218273
10,1,15,38,,,True,167,-48.19557716986893,37,4,379.34146732223513,9,113.14625175485884,4895.127446542319
5,1,1,39,,,True,175,-14.223790800194129,38,12,380.51280388661513,7,33.28134452388127,1518.7549844026998
5,1,5,39,,,True,170,-17.525897337215326,38,4,380.682555359944,3,41.43044141642446,1589.5346177425688
5,1,8,39,,,True,171,-14.257410155840606,38,5,380.6840166369965,3,33.01661736037937,1751.2720194814262
5,1,6,39,,,True,176,-15.569772674171176,38,12,381.84804218674486,7,36.79176425180344,1421.778289083
15,1,12,39,,,True,177,-54.65003090117464,38,11,384.44266278950835,13,128.31131982577898,5542.504951438399
5,1,15,39,,,True,174,-21.27419473912769,38,18,386.2981426294416,6,50.2695733972306,1943.9423003924135
5,1,26,39,,,True,172,-24.182561199924848,38,5,386.9552892492539,5,56.74906528966466,2471.5584734316394
5,1,8,39,,,True,169,-17.82466845545326,38,1,388.01177961040133,2,41.71231260731497,1899.572354212115
5,1,30,39,,,True,173,-28.477912382492722,38,1,388.187672710831,5,67.14203945152241,2701.82766980626
5,1,1,40,,,True,182,-14.607628614424367,39,12,390.43277529402343,7,34.168897764631424,1566.7825142863292
10,1,1,40,,,True,183,-27.34036680137762,39,5,391.7997043593083,9,63.49382536238255,3238.061094040996
5,1,16,40,,,True,180,-19.629850091851953,39,18,392.7509934899052,6,46.17236603111445,1934.8394656769512
5,1,1,40,,,True,181,-12.131048781838642,39,3,395.47491757751374,7,28.891040979148727,957.7206502985856
5,1,15,40,,,True,179,-18.774996629297046,39,12,395.61463018848247,6,44.16718465077702,1846.8712816437314
5,1,8,40,,,True,178,-21.319548287343803,39,5,397.41944940478515,3,50.004247018399155,2196.4157999735694
10,1,22,40,,,True,184,-32.575482452672226,39,30,398.80516800459105,11,76.79947939484396,3092.817824557736
5,1,7,41,,,True,186,-23.22676229495968,40,9,400.2084954716297,8,54.72341664251974,2228.9927299196374
5,1,3,41,,,True,185,-21.25691127710848,40,8,408.64641393625044,4,50.138660744359754,2002.4116322742962
15,1,3,42,,,True,191,-49.50344966859555,41,7,412.74779835921424,14,115.36424351500568,5596.253770988784
5,1,1,42,,,True,189,-18.321678677987734,41,9,415.3438175197527,8,42.685980418098836,2078.8108512470003
5,1,16,42,,,True,188,-10.400811075457085,41,4,415.4080592003791,5,24.483265970914204,1012.5078118190057
5,1,7,42,,,True,187,-12.5162245756642,41,1,416.3752872222331,3,29.184661719840676,1403.9331462132134
10,1,15,42,,,True,190,-36.53109541884113,41,17,417.02347331982116,12,85.72675938117516,3733.9861106184494
10,1,15,43,,,True,195,-40.814419781712324,42,7,424.7338801261306,12,95.95823334055552,4051.8774091501928
5,1,26,43,,,True,192,-19.992056828674812,42,3,425.99132632992195,5,47.112785876857004,1911.5707965533506
10,1,15,43,,,True,193,-34.7975209221013,42,4,426.48327655928153,9,81.7115014008483,3521.5339362699547
10,1,29,43,,,True,194,-32.95077071276063,42,7,429.4586257580841,10,77.21412959392609,3441.864791983651
5,1,3,44,,,True,197,-12.69590670765332,43,1,434.37826135540155,3,29.59518113927703,1429.72375323751
15,1,18,44,,,True,199,-60.56143038148627,43,11,436.20190840259204,13,141.19034737457628,6808.81905275959
5,1,5,44,,,True,196,-17.36279274811021,43,7,437.0832557749209,1,41.31892456176712,1392.0382056722665
15,1,18,44,,,True,198,-62.20342714780414,43,12,437.4596756790338,13,145.08951797296857,6946.033264361189
5,1,6,45,,,True,200,-15.867672104504056,44,3,447.231260662706,2,36.924264008346086,1829.9441686093678
5,1,6,45,,,True,201,-12.69776530933817,44,1,449.27406260453097,7,29.7111259934793,1355.5248532440808
5,1,1,46,,,True,205,-20.6414285531533,45,3,456.17479592842557,8,48.29623891213424,2204.8883138326714
15,1,3,46,,,True,207,-51.1463943720242,45,5,456.8958134602726,14,119.71497710351673,5434.005884362504
15,1,6,46,,,True,208,-43.16445752492732,45,3,458.4577853518419,14,100.69587586808285,4810.1786294903
5,1,3,46,,,True,202,-8.779987362857572,45,4,458.65576757694134,3,20.438986462697244,1007.32129629779
10,1,15,46,,,True,206,-29.027506481785426,45,3,459.00806102353795,9,68.08319284058518,2990.3822425855847
5,1,26,46,5,route_horizon_exceeded,False,203,-100.0,45,3,459.39579822606345,5,,
5,1,1,46,,,True,204,-14.409286490867123,45,12,459.8510065230602,7,33.788569549431884,1489.7644518239479
5,1,3,47,,,True,209,-10.568506643085422,46,7,461.7459787344755,1,24.776496177513536,1096.5136201333462
10,1,5,47,,,True,215,-25.970687556898465,46,6,462.5728477690487,11,61.42075321822898,2337.3104493447886
5,1,15,47,,,True,210,-21.387126088902278,46,18,467.0104171607872,6,50.30963044954666,2105.456515139355
10,1,16,47,,,True,212,-33.92794871100309,46,5,467.71995095727436,10,79.50937031211527,3540.3343102616313
10,1,1,47,,,True,211,-24.81163190026153,46,3,467.88507378624934,9,57.5520767730053,2984.6686517656863
10,1,6,47,,,True,213,-28.61222785058091,46,5,469.39303019715226,10,67.11260406160102,2945.3103765675023
10,1,7,47,,,True,214,-35.02148376411447,46,29,469.91933536862643,11,82.2210162599705,3555.1287668771156
5,1,5,48,,,True,216,-10.220963806281533,47,7,470.8758825676756,1,24.188299667074432,909.4065657529316
5,1,1,48,,,True,218,-14.663178235866388,47,3,472.3501227773087,7,34.33894075645253,1546.0032221422925
5,1,9,48,,,True,217,-25.31176762120184,47,1,473.1420561865624,7,59.9245867266859,2236.554884212469
15,1,18,48,,,True,219,-62.9649986058814,47,11,477.5159903754293,13,147.57257640851856,6559.9467374566175
5,1,7,49,,,True,220,-12.225388723171173,48,3,483.70429734684353,3,28.58505569510544,1318.9440752149953
15,1,15,49,,,True,223,-58.064338008799794,48,13,485.1136202657906,13,135.87991903949296,6187.283988337679
5,1,1,49,,,True,221,-11.72441662782143,48,11,487.4115494531962,7,27.697243980368228,1075.8650594568974
10,1,4,49,,,True,222,-32.18207978565848,48,6,487.52050929183724,10,75.44015095947873,3343.3656697783117
15,1,1,50,,,True,228,-60.546725654260904,49,13,490.20300029136746,13,141.6536659944863,6475.432094110638
10,1,1,50,,,True,226,-38.358963694524334,49,4,492.1181865695813,9,90.41329290784881,3656.077552308018
5,1,3,50,,,True,224,-18.315693234260355,49,1,493.75831125622,2,43.04433965753168,1829.9289520794705
5,1,7,50,,,True,225,-22.30379763681357,49,14,496.5512720416172,2,52.58039242234605,2119.4011131252446
10,1,1,50,,,True,227,-40.3426218415818,49,5,498.6767340970983,9,94.12231751578275,4489.491392114498
15,1,7,50,,,True,229,-53.95608533525057,49,5,499.47890060280906,14,126.63581819497654,5502.930095433249
10,1,1,51,,,True,233,-23.693767551066816,50,5,502.1409194237022,12,55.14502681260484,2726.2613767081293
10,1,15,51,,,True,232,-37.67156873108115,50,6,503.3426784832514,9,88.44742040763089,3821.0009467146656
5,1,3,51,,,True,230,-26.187804997929828,50,11,504.6037423478303,8,62.40972643306753,2039.8573745046854
15,1,12,51,,,True,234,-58.990117504813995,50,13,505.72476472165897,13,138.36472141765387,6073.714896254076
5,1,3,51,,,True,231,-21.853784740361217,50,11,508.67290643275766,8,50.73144734812462,2602.0096685189455
10,1,7,52,,,True,239,-38.11319991151606,51,6,510.9974795571449,11,89.55196478295437,3820.6899972238507
10,1,5,52,,,True,237,-38.10677030238281,51,16,512.5240463788429,11,89.57316006547626,3795.843793653836
10,1,7,52,,,True,238,-35.61608616677978,51,6,514.8291404749268,11,83.14290440412788,3931.540675214379
5,1,1,52,,,True,235,-11.070923021492314,51,8,515.5052478697838,4,26.486976965629424,793.5537254009059
10,1,5,52,,,True,236,-24.11472170314568,51,4,516.8273512575681,11,56.98018507860877,2204.4127861702855
5,1,6,53,,,True,241,-11.699721197242809,52,4,520.4658949868214,3,27.361277669647734,1258.6835489728562
5,1,7,53,,,True,242,-21.736017420350947,52,11,522.3930235593537,8,50.86090491316179,2319.4257584770517
10,1,1,53,,,True,243,-34.07665970674614,52,3,524.2656110169897,9,79.66806616260328,3682.3887361747206
5,1,17,53,,,True,240,-8.64396050704575,52,6,524.88308185765,1,20.531930097750433,718.6474465759617
15,1,8,53,,,True,245,-50.0810540176321,52,6,525.3140556730127,14,116.79304891173763,5606.390754895074
10,1,14,53,,,True,244,-27.231254892293787,52,3,525.8230851820562,12,63.37866914460653,3132.9787240852884
5,1,1,54,,,True,247,-11.0666063552914,53,12,530.2348761742182,7,25.790661605740638,1250.5695216585752
5,1,11,54,,,True,246,-16.43369890787484,53,6,531.7962171639441,4,39.06323871755512,1347.3390347546488
5,1,6,55,,,True,251,-16.28192779445691,54,11,542.4618969314434,7,38.02093186772527,1789.2584122780004
5,1,1,55,,,True,249,-11.570198787236631,54,8,543.721116618507,4,27.298374609037523,1084.74823936937
5,1,17,55,,,True,248,-12.856769171184535,54,5,548.2938541507876,1,30.716887682010793,950.0234973003618
5,1,17,55,,,True,250,-18.80835010623023,54,29,548.5990499890565,6,44.12610142239271,1929.8492287885745
5,1,16,56,,,True,253,-16.7059320523464,55,1,551.2580373051917,6,39.405674315214014,1572.7705437679936
5,1,1,56,,,True,252,-12.650378248238095,55,9,556.8300130170754,4,29.998945922574308,1084.6664653472862
15,1,7,56,,,True,254,-54.224022442402884,55,6,558.9829431862482,14,126.2410283986801,6212.685138218066
15,1,6,57,,,True,260,-53.35859520885688,56,5,560.4711917404886,14,124.46178528572227,5956.468490946624
10,1,7,57,,,True,259,-28.39074086888209,56,16,561.1711582123153,11,66.64117297736357,2890.4527965611023
10,1,1,57,,,True,258,-32.02095076752502,56,3,561.5777127948661,9,75.04469818685834,3338.4524879694786
