action,arm_key,cross_orbit_transfer,epoch,estimated_reward,execution_feedback_reward,expected_saving,migration_cost,migration_delay_s,migration_energy_j,migration_route_mode,selected_source_node,service_id,source_node,source_plane,target_node,target_plane
move,"['move', 21, 7, 0]",True,1692,1.0034555817335102,0.0,1.6860717536332515,0.6826161718997412,1.2586774942174088,1.8255167247376556,min_cost_max_flow,130,21,130,7,15,0
move,"['move', 21, 8, 0]",True,1692,1.1605471966956553,0.0,1.6860717536332515,0.5255245569375961,0.8673653217338142,0.8809401102257668,min_cost_max_flow,158,21,158,8,1,0
move,"['move', 21, 8, 7]",True,1702,1.1705076940235042,0.0,1.8335217666990604,0.6630140726755562,1.2096352358894364,1.8501902364110951,min_cost_max_flow,159,21,159,8,130,7
move,"['move', 21, 9, 2]",True,1702,1.1374697904430997,0.0,1.8335217666990604,0.6960519762559607,1.2924131404797663,1.7280931435320535,min_cost_max_flow,163,21,163,9,43,2
move,"['move', 21, 1, 2]",True,1702,1.3270732721673264,0.0,1.8335217666990604,0.5064484945317339,0.819691126132966,0.8702998343543199,min_cost_max_flow,33,21,33,1,45,2
move,"['move', 21, 6, 2]",True,1702,1.1300483833984984,0.0,1.8335217666990604,0.703473383300562,1.311454618935386,1.4027859141209582,min_cost_max_flow,116,21,116,6,46,2
move,"['move', 8, 0, 8]",True,1712,2.183398340603577,0.0,2.5839998693170765,0.40060152871349947,0.6660696439575986,0.7034831373713836,min_cost_max_flow,7,8,7,0,155,8
move,"['move', 8, 7, 8]",True,1712,2.0257525889233925,0.0,2.5839998693170765,0.558247280393684,1.058710150031402,1.6860652218099441,min_cost_max_flow,136,8,136,7,145,8
move,"['move', 8, 0, 5]",True,1712,2.1439216630958575,0.0,2.5839998693170765,0.4400782062212188,0.7642527550269733,1.042538270653693,min_cost_max_flow,11,8,11,0,97,5
move,"['move', 8, 0, 6]",True,1712,2.009176397566606,0.0,2.5839998693170765,0.5748234717504704,1.1006356030484312,1.3627488051011507,min_cost_max_flow,14,8,14,0,114,6
move,"['move', 21, 7, 1]",True,1722,0.80743767933744,0.0,1.6111361478696333,0.8036984685321933,1.5606616721051978,2.3065591869652513,min_cost_max_flow,130,21,130,7,30,1
move,"['move', 21, 4, 6]",True,1722,1.1093458480102425,0.0,1.6111361478696333,0.5017902998593908,0.8077809801216063,1.0467393880223639,min_cost_max_flow,73,21,73,4,115,6
move,"['move', 21, 0, 6]",True,1722,0.8335255884975237,0.0,1.6111361478696333,0.7776105593721097,1.4958717207009613,2.0200115229837,min_cost_max_flow,1,21,1,0,116,6
move,"['move', 21, 0, 1]",True,1722,0.731493016509051,0.0,1.6111361478696333,0.8796431313605824,1.7503595085727284,2.41577292259331,min_cost_max_flow,8,21,8,0,33,1
move,"['move', 8, 8, 9]",True,1732,1.9128389362789273,0.0,2.135251535613015,0.22241259933408772,0.22125883047192474,0.26247649546772606,min_cost_max_flow,145,8,145,8,163,9
move,"['move', 8, 1, 7]",True,1732,1.6155651338341324,0.0,2.135251535613015,0.6018607709038828,1.1682030958108953,1.3799188858123506,min_cost_max_flow,31,8,31,1,130,7
move,"['move', 8, 3, 7]",True,1732,1.6502492263049158,0.0,2.135251535613015,0.4850023093080993,0.8769606891037256,0.7774206976196265,min_cost_max_flow,64,8,64,3,132,7
move,"['move', 8, 4, 7]",True,1732,1.6374415929259407,0.0,2.135251535613015,0.49780994268707446,0.9087867215821461,0.9061213436312954,min_cost_max_flow,78,8,78,4,135,7
move,"['move', 6, 6, 0]",True,1742,0.6085869688705168,0.0,3.1762205610516445,2.6641921756811278,3.643402263689495,1.8973596110401394,min_cost_max_flow,118,6,118,6,1,0
move,"['move', 6, 2, 8]",True,1742,0.30998971229816474,0.0,3.1762205610516445,2.8662308487534798,4.146990024586557,2.903307466918121,min_cost_max_flow,44,6,44,2,145,8
move,"['move', 6, 4, 8]",True,1742,2.358949991716672,0.0,3.1762205610516445,0.8172705693349726,1.5240425511146896,3.2678240839855093,min_cost_max_flow,75,6,75,4,153,8
move,"['move', 6, 3, 7]",True,1742,0.5157430706456037,0.0,3.1762205610516445,2.660477490406041,3.6320223128568614,3.292851374317651,min_cost_max_flow,57,6,57,3,136,7
move,"['move', 3, 9, 1]",True,1752,1.2045671605917208,0.0,1.9065442147195846,0.7019770541278637,1.2477225708971673,0.9039362520707181,min_cost_max_flow,171,3,171,9,24,1
move,"['move', 3, 8, 1]",True,1752,1.2928663369280597,0.0,1.9065442147195846,0.6136778777915248,1.0266642832066282,1.1108341518652722,min_cost_max_flow,160,3,160,8,34,1
move,"['move', 3, 5, 4]",True,1752,1.5084964786757626,0.0,1.9065442147195846,0.39804773604382193,0.4885493948495423,0.47052347708444925,min_cost_max_flow,91,3,91,5,73,4
move,"['move', 3, 0, 6]",True,1752,1.3589052306237384,0.0,1.9065442147195846,0.5476389840958463,0.861406766474829,1.217689146933687,min_cost_max_flow,16,3,16,0,122,6
move,"['move', 8, 5, 0]",True,1762,1.513660461955034,0.0,2.0569820025999337,0.5433215406448997,1.021832806734892,1.394727838176021,min_cost_max_flow,97,8,97,5,16,0
move,"['move', 8, 1, 0]",True,1762,1.4259773303280956,0.0,2.0569820025999337,0.6310046722718381,1.2401368406572146,1.9972579348582893,min_cost_max_flow,29,8,29,1,4,0
move,"['move', 8, 9, 2]",True,1762,1.275953409143074,0.0,2.0569820025999337,0.7810285934568597,1.6158923787734238,1.5334344990882436,min_cost_max_flow,163,8,163,9,44,2
move,"['move', 8, 6, 2]",True,1762,1.5374084186124455,0.0,2.0569820025999337,0.5195735839874882,0.9625117550458526,1.362167868516551,min_cost_max_flow,114,8,114,6,49,2
move,"['move', 8, 3, 1]",True,1772,2.4468949896507026,0.0,2.885813619661392,0.4389186300106897,0.760899715769483,1.345270758098792,min_cost_max_flow,72,8,72,3,29,1
move,"['move', 8, 4, 1]",True,1772,2.3361333090766845,0.0,2.885813619661392,0.5496803105847077,1.0376908099860884,1.420675570391755,min_cost_max_flow,80,8,80,4,35,1
move,"['move', 8, 0, 9]",True,1772,2.4617788965449723,0.0,2.885813619661392,0.4240347231164201,0.724575969583384,0.7545900583820676,min_cost_max_flow,4,8,4,0,171,9
move,"['move', 8, 2, 9]",True,1772,2.187669835853004,0.0,2.885813619661392,0.6981437838083884,1.4090169323972077,1.309049335780258,min_cost_max_flow,44,8,44,2,163,9
move,"['move', 8, 2, 6]",True,1782,1.7472286561693249,0.0,2.2763163563359914,0.5290877001666666,0.9861970679885417,1.4288195386879587,min_cost_max_flow,49,8,49,2,114,6
move,"['move', 8, 8, 6]",True,1782,1.8884802057076138,0.0,2.2763163563359914,0.4130895120033775,0.697151125419623,0.7958009791518298,min_cost_max_flow,155,8,155,8,118,6
move,"['move', 8, 9, 5]",True,1782,1.7901346334451442,0.0,2.2763163563359914,0.4861817228908472,0.878904436933226,1.4472781158659265,min_cost_max_flow,163,8,163,9,91,5
move,"['move', 8, 7, 5]",True,1782,1.8639172138752125,0.0,2.2763163563359914,0.41239914246077886,0.6953388806614385,0.8533482469437857,min_cost_max_flow,130,8,130,7,97,5
add,"['add', 10, None, 8]",True,1792,1.651806674141472,0.0,2.0368688529249,0.3850621787834281,0.5724681092469837,1.2815843764629915,min_cost_max_flow,99,10,,,154,8
add,"['add', 10, None, 2]",True,1792,1.53141725639019,0.0,2.0368688529249,0.5054515965347102,0.8747615851971204,0.4016299951752327,min_cost_max_flow,26,10,,,44,2
move,"['move', 8, 1, 4]",True,1792,1.3815467981376448,0.0,1.980170701649207,0.5986239035115621,1.159293913460715,1.9245947987315175,min_cost_max_flow,29,8,29,1,75,4
move,"['move', 8, 5, 8]",True,1792,1.4540417139719373,0.0,1.980170701649207,0.5261289876772698,0.9796413603944529,0.8681037857522445,min_cost_max_flow,91,8,91,5,157,8
move,"['move', 6, 9, 3]",True,1802,1.3155669204453875,0.0,2.273461965528324,0.9578950450829365,1.8756136886840977,3.261191950986624,min_cost_max_flow,170,6,170,9,72,3
move,"['move', 6, 5, 2]",True,1802,1.7209366971278581,0.0,2.273461965528324,0.5525252684004659,0.8654936058846943,1.0582860131378244,min_cost_max_flow,105,6,105,5,49,2
move,"['move', 6, 6, 4]",True,1802,1.679597464418964,0.0,2.273461965528324,0.5938645011093601,0.9683960640359146,1.3553684271478836,min_cost_max_flow,117,6,117,6,78,4
move,"['move', 6, 1, 3]",True,1802,1.5215178187099947,0.0,2.273461965528324,0.8242258683183293,1.5441974077366467,1.4234179749417004,min_cost_max_flow,27,6,27,1,57,3
move,"['move', 8, 8, 3]",True,1812,2.089493034174183,0.0,2.580898874064534,0.4914058398903508,0.8926747928853729,0.9739024802740349,min_cost_max_flow,157,8,157,8,55,3
move,"['move', 8, 1, 2]",True,1812,2.305000477445804,0.0,2.580898874064534,0.27589839661873,0.35487156212548143,0.3303175341670209,min_cost_max_flow,35,8,35,1,50,2
move,"['move', 8, 4, 3]",True,1812,2.324375028078125,0.0,2.580898874064534,0.2565238459864089,0.30647382495953934,0.30455792425991335,min_cost_max_flow,75,8,75,4,59,3
move,"['move', 8, 5, 2]",True,1812,2.064458079174398,0.0,2.580898874064534,0.516440794890136,0.9549457987741334,1.184823554075656,min_cost_max_flow,97,8,97,5,51,2
move,"['move', 8, 9, 1]",True,1828,1.1815382167312103,0.0,1.3796597971170734,0.3023687338858633,0.42049447741010226,0.6989361229752348,min_cost_max_flow,171,8,171,9,31,1
move,"['move', 8, 2, 8]",True,1828,0.9242323141004163,0.0,1.3796597971170734,0.45542748301665714,0.8027080249703431,0.9878196341377414,min_cost_max_flow,50,8,50,2,155,8
move,"['move', 8, 7, 1]",True,1828,0.700853251488962,0.0,1.3796597971170734,0.683417166294778,1.3719070840452332,1.5045857144124297,min_cost_max_flow,135,8,135,7,27,1
move,"['move', 8, 3, 1]",True,1828,0.9303938471900812,0.0,1.3796597971170734,0.4492659499269922,0.7866034091821348,1.4550083435017258,min_cost_max_flow,55,8,55,3,29,1
move,"['move', 8, 0, 4]",True,1838,2.1111423847840625,0.0,2.5807889125937074,0.46964652780964505,0.8379594490143063,1.1852782598087919,min_cost_max_flow,16,8,16,0,75,4
move,"['move', 8, 8, 4]",True,1838,2.040648731336639,0.0,2.5807889125937074,0.5401401812570685,1.013695140274649,1.517573165286009,min_cost_max_flow,155,8,155,8,79,4
move,"['move', 8, 3, 9]",True,1838,1.9279583572854038,0.0,2.5807889125937074,0.6528305553083037,1.2946834842405224,2.009300606762433,min_cost_max_flow,59,8,59,3,167,9
move,"['move', 8, 1, 5]",True,1838,1.9307704104765802,0.0,2.5807889125937074,0.6500185021171271,1.288769106115069,1.2654640384369562,min_cost_max_flow,27,8,27,1,91,5
move,"['move', 29, 2, 0]",True,1848,1.713346396652261,0.0,1.9048562652937364,0.29235974851647534,0.4558128940916504,0.702782755495095,min_cost_max_flow,38,29,38,2,16,0
move,"['move', 29, 6, 0]",True,1848,1.6120374942192426,0.0,1.9048562652937364,0.2928187710744938,0.45729532434415887,0.4795335171867986,min_cost_max_flow,112,29,112,6,4,0
move,"['move', 29, 7, 0]",True,1848,1.6238867649437778,0.0,1.9048562652937364,0.28096950034995855,0.42775403289851965,0.42494327338751225,min_cost_max_flow,129,29,129,7,5,0
move,"['move', 29, 7, 5]",True,1848,1.6573642527853318,0.0,1.9048562652937364,0.24749201250840458,0.3437201562373957,0.6517146448802619,min_cost_max_flow,134,29,134,7,97,5
move,"['move', 8, 2, 3]",True,1858,1.7098637923298996,0.0,2.048345539040956,0.3384817467110566,0.510732935013948,0.7283190957335054,min_cost_max_flow,51,8,51,2,55,3
move,"['move', 8, 1, 8]",True,1858,1.7460878166707543,0.0,2.048345539040956,0.3022577223702019,0.4206228232651483,0.4283530268422158,min_cost_max_flow,29,8,29,1,155,8
move,"['move', 8, 9, 8]",True,1858,1.5483520058768625,0.0,2.048345539040956,0.4999935331640937,0.9141894932145078,0.9435910504221887,min_cost_max_flow,167,8,167,9,157,8
move,"['move', 8, 4, 0]",True,1858,1.6232613640359224,0.0,2.048345539040956,0.42508417500503387,0.7272124824849016,0.7460012717266888,min_cost_max_flow,75,8,75,4,7,0
move,"['move', 3, 2, 8]",True,1868,1.3676825935359678,0.0,2.2038226592084804,0.8361400656725128,1.581428059260361,2.0386299176897804,min_cost_max_flow,41,3,41,2,155,8
move,"['move', 3, 4, 8]",True,1868,1.3983196395110737,0.0,2.2038226592084804,0.8055030196974068,1.5046239646253525,2.1796163825191197,min_cost_max_flow,73,3,73,4,158,8
move,"['move', 3, 7, 0]",True,1868,1.1070558179974603,0.0,2.2038226592084804,1.09676684121102,2.2324277340630942,2.4168059467135437,min_cost_max_flow,139,3,139,7,8,0
move,"['move', 3, 3, 9]",True,1868,1.5078053973695567,0.0,2.2038226592084804,0.6960172618389238,1.2310805408851593,2.0656357785093644,min_cost_max_flow,66,3,66,3,167,9
move,"['move', 8, 5, 9]",True,1878,1.5744451036627605,0.0,2.2015301195992247,0.6270850159364644,1.2315683289198205,1.1768385341648864,min_cost_max_flow,91,8,91,5,170,9
move,"['move', 8, 8, 9]",True,1878,1.9878735730461117,0.0,2.2015301195992247,0.21365654655311303,0.1995142207852041,0.16546165165701548,min_cost_max_flow,155,8,155,8,172,9
move,"['move', 8, 8, 5]",True,1878,1.62743509575124,0.0,2.2015301195992247,0.5740950238479846,1.0989662407409924,1.2615771725840896,min_cost_max_flow,157,8,157,8,91,5
move,"['move', 8, 6, 5]",True,1878,1.9287606414401661,0.0,2.2015301195992247,0.2727694781590586,0.3467537134565646,0.5273525473259517,min_cost_max_flow,114,8,114,6,98,5
move,"['move', 3, 9, 3]",True,1888,0.7511327944359478,0.0,1.7528790142805946,1.0017462198446467,1.9929389230164816,3.70831103383275,min_cost_max_flow,167,3,167,9,59,3
move,"['move', 3, 8, 3]",True,1888,1.0975503064829113,0.0,1.7528790142805946,0.6553287077976833,1.1294406089364202,2.0113336756013482,min_cost_max_flow,155,3,155,8,63,3
move,"['move', 3, 6, 7]",True,1888,0.9624085318856991,0.0,1.7528790142805946,0.7904704823948955,1.466766731122334,2.363543213679096,min_cost_max_flow,122,3,122,6,129,7
move,"['move', 3, 5, 3]",True,1888,1.0674658482824935,0.0,1.7528790142805946,0.6854131659981012,1.2047874223062536,1.9208884297423148,min_cost_max_flow,94,3,94,5,64,3
move,"['move', 8, 4, 8]",True,1898,1.4510529040257567,0.0,1.9046451948180483,0.45359229079229163,0.7980879345450376,1.009226210399027,min_cost_max_flow,79,8,79,4,155,8
move,"['move', 8, 3, 2]",True,1898,1.652112822451288,0.0,1.9046451948180483,0.25253237236676035,0.296249094819359,0.46858865163258434,min_cost_max_flow,55,8,55,3,41,2
move,"['move', 8, 0, 9]",True,1898,1.3593124685538314,0.0,1.9046451948180483,0.5453327262642169,1.0278026779669744,0.7667897156497494,min_cost_max_flow,7,8,7,0,163,9
move,"['move', 8, 7, 9]",True,1898,1.4584611821276963,0.0,1.9046451948180483,0.5010310556903521,0.916759082221688,0.9597359227328721,min_cost_max_flow,132,8,132,7,167,9
move,"['move', 6, 0, 5]",True,1908,1.2707024567520038,0.0,1.9009542941131332,0.6302518373611293,1.0585251043994504,1.9149019377395315,min_cost_max_flow,1,6,1,0,94,5
move,"['move', 6, 4, 6]",True,1908,1.1375092148112425,0.0,1.9009542941131332,0.7687589596768908,1.404555388919107,2.073249450904126,min_cost_max_flow,78,6,78,4,112,6
move,"['move', 6, 8, 5]",True,1908,1.2043541706291077,0.0,1.9009542941131332,0.6966001234840254,1.223997129694908,2.180695278927796,min_cost_max_flow,145,6,145,8,105,5
move,"['move', 6, 7, 5]",True,1908,1.2417514112791097,0.0,1.9009542941131332,0.6592028828340235,1.1318046168635192,1.3136360831837848,min_cost_max_flow,136,6,136,7,106,5
move,"['move', 21, 6, 7]",True,1918,1.3749104526990517,0.0,1.7586943329816478,0.3837838802825961,0.5134834265118116,0.5677424998940916,min_cost_max_flow,115,21,115,6,130,7
move,"['move', 21, 5, 9]",True,1918,0.9437246263227692,0.0,1.7586943329816478,0.8149697066588786,1.5886268438953266,2.4485082046882867,min_cost_max_flow,92,21,92,5,173,9
move,"['move', 21, 1, 4]",True,1918,1.2574089105548922,0.0,1.7586943329816478,0.5012854224267557,0.8059147749409021,1.449413787433073,min_cost_max_flow,30,21,30,1,73,4
move,"['move', 21, 6, 9]",True,1918,1.2840504850118133,0.0,1.7586943329816478,0.47464384796983455,0.7391916144042625,1.5288967169909067,min_cost_max_flow,116,21,116,6,174,9
move,"['move', 21, 4, 8]",True,1928,2.050923998157691,0.0,2.4390961371895497,0.3881721390318585,0.523955130502145,0.9003710884424687,min_cost_max_flow,73,21,73,4,145,8
move,"['move', 21, 9, 8]",True,1928,2.012770773842012,0.0,2.4390961371895497,0.4263253633475376,0.6195812031401147,0.7383631892612637,min_cost_max_flow,173,21,173,9,155,8
move,"['move', 21, 7, 5]",True,1928,2.008114133102063,0.0,2.4390961371895497,0.4309820040874866,0.630964667765511,0.9104546722452979,min_cost_max_flow,130,21,130,7,92,5
move,"['move', 21, 1, 8]",True,1928,1.7800536018620217,0.0,2.4390961371895497,0.659042535327528,1.2001890892133815,1.5283924404007119,min_cost_max_flow,33,21,33,1,157,8
move,"['move', 8, 5, 4]",True,1938,1.3686217526942825,0.0,1.750703221507353,0.38208146881307053,0.6198736112310144,0.6340717877125698,min_cost_max_flow,91,8,91,5,73,4
move,"['move', 8, 6, 4]",True,1938,1.2890794220415134,0.0,1.750703221507353,0.46162379946583976,0.8182744917976379,0.9373691645789437,min_cost_max_flow,118,8,118,6,75,4
move,"['move', 8, 2, 7]",True,1938,1.2958803521965199,0.0,1.750703221507353,0.4548228693108332,0.8009419483059901,1.1575145673332403,min_cost_max_flow,41,8,41,2,130,7
move,"['move', 8, 8, 7]",True,1938,1.445884400833055,0.0,1.750703221507353,0.30481882067429805,0.42692117921978934,0.49794623057514587,min_cost_max_flow,155,8,155,8,134,7
move,"['move', 21, 9, 4]",True,1948,1.4093839750367483,0.0,2.0578522863519004,0.6484683113151521,1.1725772045901977,2.312608835230243,min_cost_max_flow,174,21,174,9,78,4
move,"['move', 21, 5, 4]",True,1948,1.6600855544515467,0.0,2.0578522863519004,0.39776673190035367,0.5480765220781905,0.8104314852375186,min_cost_max_flow,92,21,92,5,79,4
move,"['move', 21, 8, 6]",True,1948,1.4688267855691943,0.0,2.0578522863519004,0.5890255007827061,1.025542358347593,1.2644887762232104,min_cost_max_flow,145,21,145,8,115,6
move,"['move', 21, 2, 4]",True,1948,1.6134677855151096,0.0,2.0578522863519004,0.4443845008367909,0.6647073270214605,0.7528430837862176,min_cost_max_flow,43,21,43,2,80,4
move,"['move', 8, 5, 3]",True,1958,1.7455404601371047,0.0,2.283151027874119,0.5376105677370144,1.0071570437794435,1.6602816286662145,min_cost_max_flow,98,8,98,5,55,3
move,"['move', 8, 7, 6]",True,1958,1.955755237735236,0.0,2.283151027874119,0.3273957901388831,0.4831989788035571,0.607695615705061,min_cost_max_flow,130,8,130,7,116,6
move,"['move', 8, 9, 6]",True,1958,1.793375155479099,0.0,2.283151027874119,0.48977587239502,0.8883959662816778,1.1098410571860977,min_cost_max_flow,163,8,163,9,117,6
move,"['move', 8, 1, 3]",True,1958,2.024644848810015,0.0,2.283151027874119,0.25850617906410406,0.3109307486083708,0.637163954530859,min_cost_max_flow,31,8,31,1,65,3
move,"['move', 8, 3, 5]",True,1968,1.1141873030837584,0.0,1.533699557111039,0.41951225402728054,0.7132978375266248,0.7358962809890303,min_cost_max_flow,55,8,55,3,91,5
move,"['move', 8, 4, 1]",True,1968,1.020401882293411,0.0,1.533699557111039,0.5132976748176281,0.9471509623690508,1.1428477032843043,min_cost_max_flow,73,8,73,4,31,1
move,"['move', 8, 6, 1]",True,1968,1.1572951344471403,0.0,1.533699557111039,0.3764044226638988,0.6059340781648643,0.4653502498597085,min_cost_max_flow,116,8,116,6,27,1
move,"['move', 8, 4, 5]",True,1968,1.3731369512174725,0.0,1.533699557111039,0.16056260589356644,0.0668489246709214,0.1190912952677956,min_cost_max_flow,75,8,75,4,92,5
move,"['move', 3, 8, 4]",True,1978,0.5930628014187511,0.0,1.748678440780325,1.155615639361574,2.3790185220132116,2.7709442308914682,min_cost_max_flow,158,3,158,8,73,4
move,"['move', 3, 0, 9]",True,1978,1.2137047932985463,0.0,1.748678440780325,0.5349736474817787,0.8309194331341132,0.4336836839649574,min_cost_max_flow,8,3,8,0,171,9
move,"['move', 3, 5, 9]",True,1978,1.054793299704633,0.0,1.748678440780325,0.6938851410756921,1.2254665551081416,2.254758357801736,min_cost_max_flow,97,3,97,5,163,9
move,"['move', 3, 7, 9]",True,1978,0.9021017094009626,0.0,1.748678440780325,0.8465767313793625,1.607441630330868,2.090692048768112,min_cost_max_flow,129,3,129,7,173,9
move,"['move', 8, 3, 4]",True,1988,1.93103653805279,0.0,2.3541082144030363,0.42307167635024634,0.7219644276920008,0.8905400423479912,min_cost_max_flow,65,8,65,3,75,4
move,"['move', 8, 1, 2]",True,1988,1.8801564747049155,0.0,2.3541082144030363,0.4739517396981207,0.8493700052858912,0.7535938928782837,min_cost_max_flow,27,8,27,1,38,2
move,"['move', 8, 7, 2]",True,1988,1.8268463964939308,0.0,2.3541082144030363,0.5272618179091055,0.9824057539553905,0.9132251315202389,min_cost_max_flow,134,8,134,7,41,2
move,"['move', 8, 9, 4]",True,1988,1.9108830882856527,0.0,2.3541082144030363,0.4432251261173837,0.7721428284021385,1.0273558474850313,min_cost_max_flow,167,8,167,9,81,4
move,"['move', 8, 6, 7]",True,1998,1.6153711908719264,0.0,2.0563168708795274,0.4409456800076009,0.7665756128735666,0.9397560168950645,min_cost_max_flow,117,8,117,6,129,7
move,"['move', 8, 2, 0]",True,1998,1.6898900563684611,0.0,2.0563168708795274,0.36642681451106623,0.5806931105507829,0.6633150711930915,min_cost_max_flow,38,8,38,2,1,0
move,"['move', 8, 9, 3]",True,1998,1.488829258504043,0.0,2.0563168708795274,0.5674876123754844,1.081938191822701,1.6012573306112314,min_cost_max_flow,170,8,170,9,55,3
move,"['move', 8, 4, 3]",True,1998,1.641675815867508,0.0,2.0563168708795274,0.4146410550120193,0.7009251353192667,0.8656993937922675,min_cost_max_flow,75,8,75,4,65,3
move,"['move', 3, 1, 7]",True,2008,1.4807022679143398,0.0,2.1355761748255633,0.6911357137862234,1.2191677538248769,1.871580397530436,min_cost_max_flow,24,3,24,1,130,7
move,"['move', 3, 9, 6]",True,2008,1.4098090633801204,0.0,2.1355761748255633,0.7257671114454428,1.3060136196836538,1.6933325903782113,min_cost_max_flow,163,3,163,9,114,6
move,"['move', 3, 4, 0]",True,2008,1.5087285439087994,0.0,2.1355761748255633,0.626847630916764,1.058060970648512,2.1292977326745897,min_cost_max_flow,73,3,73,4,7,0
move,"['move', 3, 9, 7]",True,2008,1.4134362319874012,0.0,2.1355761748255633,0.7221399428381622,1.2983314505545422,0.7694976643180347,min_cost_max_flow,171,3,171,9,132,7
move,"['move', 21, 6, 1]",True,2018,1.2713432635236877,0.0,1.8368033999914892,0.5654601364678016,0.9667352732139989,1.193605007111824,min_cost_max_flow,115,21,115,6,27,1
move,"['move', 21, 3, 1]",True,2018,1.1724034184551126,0.0,1.8368033999914892,0.6837437234113766,1.2625315962686727,1.1353678766207889,min_cost_max_flow,60,21,60,3,29,1
move,"['move', 21, 8, 9]",True,2018,1.52043775397184,0.0,1.8368033999914892,0.3163656460196492,0.3453389871356194,0.3003116457774797,min_cost_max_flow,155,21,155,8,171,9
move,"['move', 21, 2, 1]",True,2018,1.3723577649501217,0.0,1.8368033999914892,0.46444563504136754,0.7150406880427909,0.6324927438602886,min_cost_max_flow,45,21,45,2,31,1
move,"['move', 6, 8, 4]",True,2028,1.3527871288539202,0.0,2.2777531395637878,0.9249660107098677,1.7945981031843985,2.389858329004638,min_cost_max_flow,153,6,153,8,73,4
move,"['move', 6, 2, 0]",True,2028,1.4054129265784003,0.0,2.2777531395637878,0.8723402129853876,1.6636037861098885,2.009740171211214,min_cost_max_flow,49,6,49,2,8,0
move,"['move', 6, 1, 9]",True,2028,1.5506562947258167,0.0,2.2777531395637878,0.7270968448379712,1.301086884817778,1.6153941202575741,min_cost_max_flow,23,6,23,1,163,9
move,"['move', 6, 3, 9]",True,2028,1.4923605552612522,0.0,2.2777531395637878,0.7853925843025357,1.4469741132270428,1.516807621688517,min_cost_max_flow,57,6,57,3,167,9
move,"['move', 3, 6, 2]",True,2038,1.1996465699802954,0.0,1.908797669554739,0.7091510995744438,1.2638428720420052,2.113811233145563,min_cost_max_flow,114,3,114,6,38,2
move,"['move', 3, 9, 2]",True,2038,1.2672933424823742,0.0,1.908797669554739,0.6415043270723648,1.0952388932601025,1.771842917615644,min_cost_max_flow,173,3,173,9,43,2
move,"['move', 3, 3, 2]",True,2038,1.2598323270646468,0.0,1.908797669554739,0.6489653424900923,1.1150192958266416,1.0199335694687846,min_cost_max_flow,59,3,59,3,45,2
move,"['move', 3, 7, 2]",True,2038,0.9408991542068083,0.0,1.908797669554739,0.9678985153479308,1.9096263495994208,2.8371858173467532,min_cost_max_flow,130,3,130,7,49,2
move,"['move', 6, 4, 1]",True,2048,1.9505502145616136,0.0,2.501347998664741,0.5507977841031275,0.8598207045797608,1.9610797208627835,min_cost_max_flow,73,6,73,4,23,1
move,"['move', 6, 9, 1]",True,2048,1.7504706970992006,0.0,2.501347998664741,0.7508773015655404,1.3607057281915331,1.5035930837027223,min_cost_max_flow,163,6,163,9,24,1
move,"['move', 6, 6, 7]",True,2048,2.137466409335185,0.0,2.501347998664741,0.3638815893295561,0.39474607001102413,0.4838448107348783,min_cost_max_flow,112,6,112,6,130,7
move,"['move', 6, 0, 7]",True,2048,1.5663939434206173,0.0,2.501347998664741,0.9349540552441237,1.820771837810753,1.5874428018617341,min_cost_max_flow,8,6,8,0,134,7
move,"['move', 3, 3, 8]",True,2058,1.1685073500970882,0.0,2.0555152265433616,0.8870078764462735,1.706661404663464,3.3294176052225137,min_cost_max_flow,63,3,63,3,155,8
move,"['move', 3, 1, 8]",True,2058,1.54169053249269,0.0,2.0555152265433616,0.5138246940506717,0.776650510244508,1.3647098918566398,min_cost_max_flow,34,3,34,1,145,8
move,"['move', 3, 5, 8]",True,2058,1.4683718791079223,0.0,2.0555152265433616,0.5871433474354394,0.9594291562789294,1.7100348435219295,min_cost_max_flow,98,3,98,5,153,8
move,"['move', 3, 2, 6]",True,2058,1.3563114841687347,0.0,2.0555152265433616,0.6992037423746268,1.2389340195186378,2.140784249028804,min_cost_max_flow,38,3,38,2,112,6
move,"['move', 13, 1, 5]",True,2068,1.7213000107537146,0.0,2.128461920301477,0.4071619095477624,0.779530009109294,0.6147839957268996,min_cost_max_flow,24,13,24,1,98,5
move,"['move', 13, 1, 3]",True,2068,1.6465242943275331,0.0,2.128461920301477,0.4819376259739439,0.9660644381474413,0.8846920139313448,min_cost_max_flow,28,13,28,1,57,3
move,"['move', 13, 2, 5]",True,2068,1.726762709620827,0.0,2.128461920301477,0.4016992106806501,0.7653682152704278,0.9514817764507488,min_cost_max_flow,39,13,39,2,97,5
move,"['move', 13, 2, 3]",True,2068,1.9101873367653446,0.0,2.128461920301477,0.2182745835361323,0.3080600015127857,0.1159123740158141,min_cost_max_flow,42,13,42,2,59,3
move,"['move', 21, 4, 3]",True,2078,1.3778944813511016,0.0,1.7620565925350156,0.38416211118391386,0.5145997290019295,0.45392567534510964,min_cost_max_flow,78,21,78,4,60,3
move,"['move', 21, 2, 3]",True,2078,1.4586574652637518,0.0,1.7620565925350156,0.30339912727126367,0.31287363386218203,0.3330159140931709,min_cost_max_flow,46,21,46,2,63,3
